[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,O'Callaghan,Georgie,CSLX Tests
2762,9407,0.009407,[0]
2763,9381,0.009381,[1]
2764,9229,0.009229,[0]
2765,9187,0.009187,[1]
2766,9249,0.009249,[0]
2767,9219,0.009219,[1]
2768,9329,0.009329,[0]
2769,9293,0.009293,[1]
2770,9170,0.00917,[0]
2771,9137,0.009137,[1]
2772,9346,0.009346,[0]
2773,9107,0.009107,[1]
2774,9087,0.009087,[0]
2775,9060,0.00906,[1]
2776,9031,0.009031,[0]
2777,9067,0.009067,[1]
2778,9062,0.009062,[0]
2779,9154,0.009154,[1]
2780,9321,0.009321,[0]
2781,9335,0.009335,[1]
2782,9380,0.00938,[0]
2783,9405,0.009405,[1]
2784,9536,0.009536,[0]
2785,9634,0.009634,[1]
2786,9832,0.009832,[0]
2787,9961,0.009961,[1]
2788,9971,0.009971,[0]
2789,10049,0.010049,[1]
2790,10039,0.010039,[0]
2791,10094,0.010094,[1]
2792,10397,0.010397,[0]
2793,10446,0.010446,[1]
2794,10316,0.010316,[0]
2795,10638,0.010638,[1]
2796,10782,0.010782,[0]
2797,11082,0.011082,[1]
2798,11263,0.011263,[0]
2799,11276,0.011276,[1]
2800,11499,0.011499,[0]
2801,11807,0.011807,[1]
2802,11757,0.011757,[0]
2803,11796,0.011796,[1]
2804,11799,0.011799,[0]
2805,11386,0.011386,[1]
2806,11698,0.011698,[0]
2807,11697,0.011697,[1]
2808,11330,0.01133,[0]
2809,11363,0.011363,[1]
2810,11009,0.011009,[0]
2811,10795,0.010795,[1]
2812,10827,0.010827,[0]
2813,10494,0.010494,[1]
2814,10196,0.010196,[0]
2815,10194,0.010194,[1]
2816,10017,0.010017,[0]
2817,9919,0.009919,[1]
2818,9853,0.009853,[0]
2819,9639,0.009639,[1]
2820,9531,0.009531,[0]
2821,9663,0.009663,[1]
2822,9684,0.009684,[0]
2823,9595,0.009595,[1]
2824,9696,0.009696,[0]
2825,9582,0.009582,[1]
2826,9550,0.00955,[0]
2827,9815,0.009815,[1]
2828,9840,0.00984,[0]
2829,9748,0.009748,[1]
2830,9779,0.009779,[0]
2831,9752,0.009752,[1]
2832,9791,0.009791,[0]
2833,9785,0.009785,[1]
2834,9612,0.009612,[0]
2835,9673,0.009673,[1]
2836,10043,0.010043,[0]
2837,10230,0.01023,[1]
2838,10236,0.010236,[0]
2839,10255,0.010255,[1]
2840,10375,0.010375,[0]
2841,10404,0.010404,[1]
2842,10480,0.01048,[0]
2843,10357,0.010357,[1]
2844,10342,0.010342,[0]
2845,10296,0.010296,[1]
2846,10213,0.010213,[0]
2847,10222,0.010222,[1]
2848,10161,0.010161,[0]
2849,10071,0.010071,[1]
2850,10087,0.010087,[0]
2851,10044,0.010044,[1]
2852,10093,0.010093,[0]
2853,10039,0.010039,[1]
2854,9924,0.009924,[0]
2855,9818,0.009818,[1]
2856,9866,0.009866,[0]
2857,9893,0.009893,[1]
2858,9816,0.009816,[0]
2859,9794,0.009794,[1]
2860,9925,0.009925,[0]
2861,9849,0.009849,[1]
2862,10071,0.010071,[0]
2863,9963,0.009963,[1]
2864,9960,0.00996,[0]
2865,9942,0.009942,[1]
2866,9885,0.009885,[0]
2867,9838,0.009838,[1]
2868,9750,0.00975,[0]
2869,9654,0.009654,[1]
2870,9521,0.009521,[0]
2871,9493,0.009493,[1]
2872,9477,0.009477,[0]
2873,9475,0.009475,[1]
2874,9503,0.009503,[0]
2875,9426,0.009426,[1]
2876,9783,0.009783,[0]
2877,10022,0.010022,[1]
2878,9926,0.009926,[0]
2879,10093,0.010093,[1]
2880,10186,0.010186,[0]
2881,10408,0.010408,[1]
2882,10724,0.010724,[0]
2883,11001,0.011001,[1]
2884,11020,0.01102,[0]
2885,11221,0.011221,[1]
2886,11749,0.011749,[0]
2887,11644,0.011644,[1]
2888,11818,0.011818,[0]
2889,11820,0.01182,[1]
2890,11670,0.01167,[0]
2891,11853,0.011853,[1]
2892,11899,0.011899,[0]
2893,11789,0.011789,[1]
2894,11630,0.01163,[0]
2895,11451,0.011451,[1]
2896,11565,0.011565,[0]
2897,11664,0.011664,[1]
2898,11446,0.011446,[0]
2899,11353,0.011353,[1]
2900,11220,0.01122,[0]
2901,11074,0.011074,[1]
2902,11010,0.01101,[0]
2903,11000,0.011,[1]
2904,10723,0.010723,[0]
2905,10374,0.010374,[1]
2906,10562,0.010562,[0]
2907,10348,0.010348,[1]
2908,10168,0.010168,[0]
2909,10188,0.010188,[1]
2910,10276,0.010276,[0]
2911,10069,0.010069,[1]
2912,10044,0.010044,[0]
2913,9810,0.00981,[1]
2914,9637,0.009637,[0]
2915,9411,0.009411,[1]
2916,9144,0.009144,[0]
2917,8788,0.008788,[1]
2918,8755,0.008755,[0]
2919,8570,0.00857,[1]
2920,8318,0.008318,[0]
2921,8229,0.008229,[1]
2922,8143,0.008143,[0]
2923,7968,0.007968,[1]
2924,7911,0.007911,[0]
2925,7889,0.007889,[1]
2926,7745,0.007745,[0]
2927,7664,0.007664,[1]
2928,7642,0.007642,[0]
2929,7591,0.007591,[1]
2930,7621,0.007621,[0]
2931,7684,0.007684,[1]
2932,7636,0.007636,[0]
2933,7739,0.007739,[1]
2934,7893,0.007893,[0]
2935,7846,0.007846,[1]
2936,8267,0.008267,[0]
2937,8548,0.008548,[1]
2938,8676,0.008676,[0]
2939,8889,0.008889,[1]
2940,9199,0.009199,[0]
2941,9275,0.009275,[1]
2942,9620,0.00962,[0]
2943,9893,0.009893,[1]
2944,9771,0.009771,[0]
2945,10011,0.010011,[1]
2946,10275,0.010275,[0]
2947,10194,0.010194,[1]
2948,10518,0.010518,[0]
2949,10456,0.010456,[1]
2950,10207,0.010207,[0]
2951,10326,0.010326,[1]
2952,10217,0.010217,[0]
2953,10034,0.010034,[1]
2954,10048,0.010048,[0]
2955,9983,0.009983,[1]
2956,9904,0.009904,[0]
2957,9906,0.009906,[1]
2958,9956,0.009956,[0]
2959,9832,0.009832,[1]
2960,9953,0.009953,[0]
2961,10004,0.010004,[1]
2962,10211,0.010211,[0]
2963,10310,0.01031,[1]
2964,10306,0.010306,[0]
2965,10386,0.010386,[1]
2966,10475,0.010475,[0]
2967,10620,0.01062,[1]
2968,10876,0.010876,[0]
2969,10901,0.010901,[1]
2970,10911,0.010911,[0]
2971,11301,0.011301,[1]
2972,11306,0.011306,[0]
2973,11470,0.01147,[1]
2974,11608,0.011608,[0]
2975,11416,0.011416,[1]
2976,11369,0.011369,[0]
2977,11472,0.011472,[1]
2978,11246,0.011246,[0]
2979,11157,0.011157,[1]
2980,11236,0.011236,[0]
2981,11168,0.011168,[1]
2982,11101,0.011101,[0]
2983,10957,0.010957,[1]
2984,10841,0.010841,[0]
2985,10742,0.010742,[1]
2986,10840,0.01084,[0]
2987,10802,0.010802,[1]
2988,10756,0.010756,[0]
2989,10691,0.010691,[1]
2990,10568,0.010568,[0]
2991,10531,0.010531,[1]
2992,10516,0.010516,[0]
2993,10475,0.010475,[1]
2994,10532,0.010532,[0]
2995,10573,0.010573,[1]
2996,10671,0.010671,[0]
2997,10962,0.010962,[1]
2998,10912,0.010912,[0]
2999,10884,0.010884,[1]
3000,10951,0.010951,[0]
3001,10900,0.0109,[1]
3002,10813,0.010813,[0]
3003,10788,0.010788,[1]
3004,10683,0.010683,[0]
3005,10456,0.010456,[1]
3006,10296,0.010296,[0]
3007,10117,0.010117,[1]
3008,10039,0.010039,[0]
3009,10002,0.010002,[1]
3010,9897,0.009897,[0]
3011,9829,0.009829,[1]
3012,9734,0.009734,[0]
3013,9570,0.00957,[1]
3014,9579,0.009579,[0]
3015,9542,0.009542,[1]
3016,9457,0.009457,[0]
3017,9501,0.009501,[1]
3018,9263,0.009263,[0]
3019,9166,0.009166,[1]
3020,9116,0.009116,[0]
3021,9068,0.009068,[1]
3022,9139,0.009139,[0]
3023,9144,0.009144,[1]
3024,8961,0.008961,[0]
3025,8833,0.008833,[1]
3026,8918,0.008918,[0]
3027,8800,0.0088,[1]
3028,8748,0.008748,[0]
3029,8791,0.008791,[1]
3030,8710,0.00871,[0]
3031,8636,0.008636,[1]
3032,8608,0.008608,[0]
3033,8454,0.008454,[1]
3034,8560,0.00856,[0]
3035,8934,0.008934,[1]
3036,9107,0.009107,[0]
3037,9281,0.009281,[1]
3038,9398,0.009398,[0]
3039,9377,0.009377,[1]
3040,9484,0.009484,[0]
3041,9646,0.009646,[1]
3042,9790,0.00979,[0]
3043,10241,0.010241,[1]
3044,10535,0.010535,[0]
3045,10621,0.010621,[1]
3046,11039,0.011039,[0]
3047,11611,0.011611,[1]
3048,11639,0.011639,[0]
3049,11669,0.011669,[1]
3050,11661,0.011661,[0]
3051,11633,0.011633,[1]
3052,11704,0.011704,[0]
3053,11669,0.011669,[1]
3054,11520,0.01152,[0]
3055,11523,0.011523,[1]
3056,11496,0.011496,[0]
3057,11336,0.011336,[1]
3058,11222,0.011222,[0]
3059,10957,0.010957,[1]
3060,10793,0.010793,[0]
3061,10785,0.010785,[1]
3062,10704,0.010704,[0]
3063,10568,0.010568,[1]
3064,10418,0.010418,[0]
3065,10331,0.010331,[1]
3066,10345,0.010345,[0]
3067,10373,0.010373,[1]
3068,10273,0.010273,[0]
3069,10402,0.010402,[1]
3070,10535,0.010535,[0]
3071,10537,0.010537,[1]
3072,10727,0.010727,[0]
3073,10628,0.010628,[1]
3074,10453,0.010453,[0]
3075,10353,0.010353,[1]
3076,10205,0.010205,[0]
3077,10215,0.010215,[1]
3078,10018,0.010018,[0]
3079,9922,0.009922,[1]
3080,9804,0.009804,[0]
3081,9754,0.009754,[1]
3082,9650,0.00965,[0]
3083,9602,0.009602,[1]
3084,9599,0.009599,[0]
3085,9459,0.009459,[1]
3086,9545,0.009545,[0]
3087,9674,0.009674,[1]
3088,9516,0.009516,[0]
3089,9569,0.009569,[1]
3090,9589,0.009589,[0]
3091,9662,0.009662,[1]
3092,9750,0.00975,[0]
3093,9765,0.009765,[1]
3094,9706,0.009706,[0]
3095,9810,0.00981,[1]
3096,9964,0.009964,[0]
3097,10154,0.010154,[1]
3098,10199,0.010199,[0]
3099,10275,0.010275,[1]
3100,10121,0.010121,[0]
3101,10263,0.010263,[1]
3102,10351,0.010351,[0]
3103,10448,0.010448,[1]
3104,10387,0.010387,[0]
3105,10429,0.010429,[1]
3106,10356,0.010356,[0]
3107,10390,0.01039,[1]
3108,10293,0.010293,[0]
3109,10254,0.010254,[1]
3110,10247,0.010247,[0]
3111,10119,0.010119,[1]
3112,9911,0.009911,[0]
3113,10092,0.010092,[1]
3114,9908,0.009908,[0]
3115,9735,0.009735,[1]
3116,9722,0.009722,[0]
3117,9634,0.009634,[1]
3118,9373,0.009373,[0]
3119,9338,0.009338,[1]
3120,9138,0.009138,[0]
3121,9007,0.009007,[1]
3122,8966,0.008966,[0]
3123,8883,0.008883,[1]
3124,8835,0.008835,[0]
3125,8872,0.008872,[1]
3126,8851,0.008851,[0]
3127,8935,0.008935,[1]
3128,9088,0.009088,[0]
3129,8983,0.008983,[1]
3130,9010,0.00901,[0]
3131,9200,0.0092,[1]
3132,9327,0.009327,[0]
3133,9183,0.009183,[1]
3134,9376,0.009376,[0]
3135,9502,0.009502,[1]
3136,9574,0.009574,[0]
3137,9766,0.009766,[1]
3138,9830,0.00983,[0]
3139,9910,0.00991,[1]
3140,10138,0.010138,[0]
3141,10313,0.010313,[1]
3142,10362,0.010362,[0]
3143,10740,0.01074,[1]
3144,11052,0.011052,[0]
3145,11005,0.011005,[1]
3146,11874,0.011874,[0]
3147,12043,0.012043,[1]
3148,12210,0.01221,[0]
3149,12475,0.012475,[1]
3150,12484,0.012484,[0]
3151,12487,0.012487,[1]
3152,12823,0.012823,[0]
3153,12492,0.012492,[1]
3154,12394,0.012394,[0]
3155,12343,0.012343,[1]
3156,12198,0.012198,[0]
3157,12068,0.012068,[1]
3158,11964,0.011964,[0]
3159,11605,0.011605,[1]
3160,11350,0.01135,[0]
3161,11204,0.011204,[1]
3162,10866,0.010866,[0]
3163,10741,0.010741,[1]
3164,10537,0.010537,[0]
3165,10369,0.010369,[1]
3166,10249,0.010249,[0]
3167,10108,0.010108,[1]
3168,10016,0.010016,[0]
3169,10027,0.010027,[1]
3170,9904,0.009904,[0]
3171,9886,0.009886,[1]
3172,10036,0.010036,[0]
3173,10022,0.010022,[1]
3174,9877,0.009877,[0]
3175,9868,0.009868,[1]
3176,9876,0.009876,[0]
3177,9910,0.00991,[1]
3178,9823,0.009823,[0]
3179,9837,0.009837,[1]
3180,9925,0.009925,[0]
3181,9940,0.00994,[1]
3182,9906,0.009906,[0]
3183,9896,0.009896,[1]
3184,9857,0.009857,[0]
3185,9758,0.009758,[1]
3186,9721,0.009721,[0]
3187,9701,0.009701,[1]
3188,9594,0.009594,[0]
3189,9483,0.009483,[1]
3190,9309,0.009309,[0]
3191,9342,0.009342,[1]
3192,9330,0.00933,[0]
3193,9193,0.009193,[1]
3194,9116,0.009116,[0]
3195,9045,0.009045,[1]
3196,9172,0.009172,[0]
3197,9311,0.009311,[1]
3198,9341,0.009341,[0]
3199,9442,0.009442,[1]
3200,9559,0.009559,[0]
3201,9654,0.009654,[1]
3202,9904,0.009904,[0]
3203,10099,0.010099,[1]
3204,10150,0.01015,[0]
3205,10332,0.010332,[1]
3206,10563,0.010563,[0]
3207,10607,0.010607,[1]
3208,10942,0.010942,[0]
3209,11061,0.011061,[1]
3210,11055,0.011055,[0]
3211,11258,0.011258,[1]
3212,11399,0.011399,[0]
3213,11276,0.011276,[1]
3214,11413,0.011413,[0]
3215,11204,0.011204,[1]
3216,11070,0.01107,[0]
3217,10991,0.010991,[1]
3218,10846,0.010846,[0]
3219,10555,0.010555,[1]
3220,10492,0.010492,[0]
3221,10329,0.010329,[1]
3222,10218,0.010218,[0]
3223,9938,0.009938,[1]
3224,9670,0.00967,[0]
3225,9535,0.009535,[1]
3226,9421,0.009421,[0]
3227,9310,0.00931,[1]
3228,9338,0.009338,[0]
3229,9356,0.009356,[1]
3230,9278,0.009278,[0]
3231,9407,0.009407,[1]
3232,9421,0.009421,[0]
3233,9302,0.009302,[1]
3234,9436,0.009436,[0]
3235,9286,0.009286,[1]
3236,9271,0.009271,[0]
3237,9525,0.009525,[1]
3238,9718,0.009718,[0]
3239,9719,0.009719,[1]
3240,9685,0.009685,[0]
3241,9870,0.00987,[1]
3242,9997,0.009997,[0]
3243,10055,0.010055,[1]
3244,10056,0.010056,[0]
3245,10097,0.010097,[1]
3246,10354,0.010354,[0]
3247,10483,0.010483,[1]
3248,10572,0.010572,[0]
3249,10758,0.010758,[1]
3250,10826,0.010826,[0]
3251,10874,0.010874,[1]
3252,10935,0.010935,[0]
3253,10797,0.010797,[1]
3254,10689,0.010689,[0]
3255,10566,0.010566,[1]
3256,10487,0.010487,[0]
3257,10595,0.010595,[1]
3258,10612,0.010612,[0]
3259,10384,0.010384,[1]
3260,10290,0.01029,[0]
3261,10266,0.010266,[1]
3262,10211,0.010211,[0]
3263,10142,0.010142,[1]
3264,10072,0.010072,[0]
3265,9907,0.009907,[1]
3266,9803,0.009803,[0]
3267,9713,0.009713,[1]
3268,9585,0.009585,[0]
3269,9629,0.009629,[1]
3270,9491,0.009491,[0]
3271,9430,0.00943,[1]
3272,9431,0.009431,[0]
3273,9440,0.00944,[1]
3274,9463,0.009463,[0]
3275,9363,0.009363,[1]
3276,9353,0.009353,[0]
3277,9413,0.009413,[1]
3278,9277,0.009277,[0]
3279,9191,0.009191,[1]
3280,9085,0.009085,[0]
3281,9092,0.009092,[1]
3282,9313,0.009313,[0]
3283,9497,0.009497,[1]
3284,9366,0.009366,[0]
3285,9594,0.009594,[1]
3286,9665,0.009665,[0]
3287,9742,0.009742,[1]
3288,9801,0.009801,[0]
3289,10128,0.010128,[1]
3290,10055,0.010055,[0]
3291,10386,0.010386,[1]
3292,10708,0.010708,[0]
3293,10863,0.010863,[1]
3294,11199,0.011199,[0]
3295,11210,0.01121,[1]
3296,11174,0.011174,[0]
3297,11513,0.011513,[1]
3298,11554,0.011554,[0]
3299,11634,0.011634,[1]
3300,11690,0.01169,[0]
3301,11629,0.011629,[1]
3302,11684,0.011684,[0]
3303,11816,0.011816,[1]
3304,11673,0.011673,[0]
3305,11664,0.011664,[1]
3306,11698,0.011698,[0]
3307,11731,0.011731,[1]
3308,12093,0.012093,[0]
3309,11801,0.011801,[1]
3310,11703,0.011703,[0]
3311,11716,0.011716,[1]
3312,11706,0.011706,[0]
3313,11521,0.011521,[1]
3314,11570,0.01157,[0]
3315,11424,0.011424,[1]
3316,11263,0.011263,[0]
3317,11381,0.011381,[1]
3318,11447,0.011447,[0]
3319,11011,0.011011,[1]
3320,10869,0.010869,[0]
3321,10786,0.010786,[1]
3322,10555,0.010555,[0]
3323,10246,0.010246,[1]
3324,9975,0.009975,[0]
3325,9668,0.009668,[1]
3326,9512,0.009512,[0]
3327,9346,0.009346,[1]
3328,9150,0.00915,[0]
3329,9005,0.009005,[1]
3330,8795,0.008795,[0]
3331,8610,0.00861,[1]
3332,8482,0.008482,[0]
3333,8323,0.008323,[1]
3334,8168,0.008168,[0]
3335,8138,0.008138,[1]
3336,8093,0.008093,[0]
3337,8227,0.008227,[1]
3338,8187,0.008187,[0]
3339,8149,0.008149,[1]
3340,8213,0.008213,[0]
3341,8343,0.008343,[1]
3342,8357,0.008357,[0]
3343,8513,0.008513,[1]
3344,8731,0.008731,[0]
3345,8810,0.00881,[1]
3346,9016,0.009016,[0]
3347,9377,0.009377,[1]
3348,9369,0.009369,[0]
3349,9633,0.009633,[1]
3350,9772,0.009772,[0]
3351,9786,0.009786,[1]
3352,10002,0.010002,[0]
3353,10195,0.010195,[1]
3354,10034,0.010034,[0]
3355,10198,0.010198,[1]
3356,10164,0.010164,[0]
3357,10013,0.010013,[1]
3358,10037,0.010037,[0]
3359,9850,0.00985,[1]
3360,9720,0.00972,[0]
3361,9858,0.009858,[1]
3362,9687,0.009687,[0]
3363,9476,0.009476,[1]
3364,9586,0.009586,[0]
3365,9520,0.00952,[1]
3366,9483,0.009483,[0]
3367,9833,0.009833,[1]
3368,9919,0.009919,[0]
3369,9904,0.009904,[1]
3370,10024,0.010024,[0]
3371,9938,0.009938,[1]
3372,10250,0.01025,[0]
3373,10173,0.010173,[1]
3374,10128,0.010128,[0]
3375,10127,0.010127,[1]
3376,10172,0.010172,[0]
3377,10224,0.010224,[1]
3378,10313,0.010313,[0]
3379,10321,0.010321,[1]
3380,10198,0.010198,[0]
3381,10150,0.01015,[1]
3382,10102,0.010102,[0]
3383,10068,0.010068,[1]
3384,10074,0.010074,[0]
3385,9981,0.009981,[1]
3386,10001,0.010001,[0]
3387,10017,0.010017,[1]
3388,9961,0.009961,[0]
3389,9991,0.009991,[1]
3390,9890,0.00989,[0]
3391,10040,0.01004,[1]
3392,10274,0.010274,[0]
3393,10364,0.010364,[1]
3394,10713,0.010713,[0]
3395,10931,0.010931,[1]
3396,10961,0.010961,[0]
3397,11316,0.011316,[1]
3398,11321,0.011321,[0]
3399,11186,0.011186,[1]
3400,11383,0.011383,[0]
3401,11362,0.011362,[1]
3402,11337,0.011337,[0]
3403,11444,0.011444,[1]
3404,11272,0.011272,[0]
3405,11103,0.011103,[1]
3406,11130,0.01113,[0]
3407,11107,0.011107,[1]
3408,11093,0.011093,[0]
3409,11204,0.011204,[1]
3410,10984,0.010984,[0]
3411,11086,0.011086,[1]
3412,10987,0.010987,[0]
3413,10760,0.01076,[1]
3414,10844,0.010844,[0]
3415,10840,0.01084,[1]
3416,10722,0.010722,[0]
3417,10575,0.010575,[1]
3418,10397,0.010397,[0]
3419,10391,0.010391,[1]
3420,10361,0.010361,[0]
3421,10161,0.010161,[1]
3422,10083,0.010083,[0]
3423,9869,0.009869,[1]
3424,9645,0.009645,[0]
3425,9388,0.009388,[1]
3426,9192,0.009192,[0]
3427,8984,0.008984,[1]
3428,8738,0.008738,[0]
3429,8559,0.008559,[1]
3430,8375,0.008375,[0]
3431,8315,0.008315,[1]
3432,8198,0.008198,[0]
3433,8160,0.00816,[1]
3434,8091,0.008091,[0]
3435,8003,0.008003,[1]
3436,7914,0.007914,[0]
3437,7809,0.007809,[1]
3438,7748,0.007748,[0]
3439,7920,0.00792,[1]
3440,7912,0.007912,[0]
3441,7986,0.007986,[1]
3442,8189,0.008189,[0]
3443,8315,0.008315,[1]
3444,8268,0.008268,[0]
3445,8296,0.008296,[1]
3446,8452,0.008452,[0]
3447,8626,0.008626,[1]
3448,9003,0.009003,[0]
3449,9270,0.00927,[1]
3450,9392,0.009392,[0]
3451,9903,0.009903,[1]
3452,10380,0.01038,[0]
3453,10477,0.010477,[1]
3454,10761,0.010761,[0]
3455,10762,0.010762,[1]
3456,10781,0.010781,[0]
3457,10874,0.010874,[1]
3458,10830,0.01083,[0]
3459,10858,0.010858,[1]
3460,11056,0.011056,[0]
3461,11047,0.011047,[1]
3462,11051,0.011051,[0]
3463,11020,0.01102,[1]
3464,10975,0.010975,[0]
3465,10902,0.010902,[1]
3466,10978,0.010978,[0]
3467,10973,0.010973,[1]
3468,10942,0.010942,[0]
3469,10801,0.010801,[1]
3470,10643,0.010643,[0]
3471,10909,0.010909,[1]
3472,10921,0.010921,[0]
3473,11124,0.011124,[1]
3474,11187,0.011187,[0]
3475,11263,0.011263,[1]
3476,11376,0.011376,[0]
3477,11399,0.011399,[1]
3478,11171,0.011171,[0]
3479,11004,0.011004,[1]
3480,10850,0.01085,[0]
3481,10652,0.010652,[1]
3482,10697,0.010697,[0]
3483,10592,0.010592,[1]
3484,10448,0.010448,[0]
3485,10570,0.01057,[1]
3486,10517,0.010517,[0]
3487,10652,0.010652,[1]
3488,10662,0.010662,[0]
3489,10595,0.010595,[1]
3490,10599,0.010599,[0]
3491,10729,0.010729,[1]
3492,10798,0.010798,[0]
3493,10892,0.010892,[1]
3494,10868,0.010868,[0]
3495,10839,0.010839,[1]
3496,11118,0.011118,[0]
3497,11286,0.011286,[1]
3498,11244,0.011244,[0]
3499,11347,0.011347,[1]
3500,11598,0.011598,[0]
3501,11426,0.011426,[1]
3502,11561,0.011561,[0]
3503,11346,0.011346,[1]
3504,11235,0.011235,[0]
3505,11143,0.011143,[1]
3506,10960,0.01096,[0]
3507,10718,0.010718,[1]
3508,10495,0.010495,[0]
3509,10144,0.010144,[1]
3510,9882,0.009882,[0]
3511,9820,0.00982,[1]
3512,9701,0.009701,[0]
3513,9554,0.009554,[1]
3514,9376,0.009376,[0]
3515,9112,0.009112,[1]
3516,9128,0.009128,[0]
3517,9146,0.009146,[1]
3518,9007,0.009007,[0]
3519,9064,0.009064,[1]
3520,9014,0.009014,[0]
3521,8865,0.008865,[1]
3522,8853,0.008853,[0]
3523,8871,0.008871,[1]
3524,8662,0.008662,[0]
3525,8720,0.00872,[1]
3526,8552,0.008552,[0]
3527,8409,0.008409,[1]
3528,8393,0.008393,[0]
3529,8367,0.008367,[1]
3530,8190,0.00819,[0]
3531,8157,0.008157,[1]
3532,8106,0.008106,[0]
3533,8039,0.008039,[1]
3534,8148,0.008148,[0]
3535,8005,0.008005,[1]
3536,7963,0.007963,[0]
3537,7995,0.007995,[1]
3538,7966,0.007966,[0]
3539,7913,0.007913,[1]
3540,8121,0.008121,[0]
3541,8114,0.008114,[1]
3542,8201,0.008201,[0]
3543,8434,0.008434,[1]
3544,8566,0.008566,[0]
3545,8620,0.00862,[1]
3546,8933,0.008933,[0]
3547,9296,0.009296,[1]
3548,9663,0.009663,[0]
3549,10144,0.010144,[1]
3550,10405,0.010405,[0]
3551,10690,0.01069,[1]
3552,11210,0.01121,[0]
3553,11309,0.011309,[1]
3554,11677,0.011677,[0]
3555,11800,0.0118,[1]
3556,11624,0.011624,[0]
3557,11827,0.011827,[1]
3558,11744,0.011744,[0]
3559,11551,0.011551,[1]
3560,11484,0.011484,[0]
3561,11364,0.011364,[1]
3562,11166,0.011166,[0]
3563,11106,0.011106,[1]
3564,11213,0.011213,[0]
3565,11011,0.011011,[1]
3566,11118,0.011118,[0]
3567,11085,0.011085,[1]
3568,11101,0.011101,[0]
3569,11158,0.011158,[1]
3570,11083,0.011083,[0]
3571,11358,0.011358,[1]
3572,11410,0.01141,[0]
3573,11347,0.011347,[1]
3574,11325,0.011325,[0]
3575,11229,0.011229,[1]
3576,11194,0.011194,[0]
3577,11188,0.011188,[1]
3578,10917,0.010917,[0]
3579,10970,0.01097,[1]
3580,10787,0.010787,[0]
3581,10697,0.010697,[1]
3582,10808,0.010808,[0]
3583,10584,0.010584,[1]
3584,10346,0.010346,[0]
3585,10246,0.010246,[1]
3586,10116,0.010116,[0]
3587,10030,0.01003,[1]
3588,9853,0.009853,[0]
3589,9642,0.009642,[1]
3590,9509,0.009509,[0]
3591,9406,0.009406,[1]
3592,9297,0.009297,[0]
3593,9211,0.009211,[1]
3594,9177,0.009177,[0]
3595,9156,0.009156,[1]
3596,9322,0.009322,[0]
3597,9339,0.009339,[1]
3598,9328,0.009328,[0]
3599,9399,0.009399,[1]
3600,9348,0.009348,[0]
3601,9463,0.009463,[1]
3602,9622,0.009622,[0]
3603,9605,0.009605,[1]
3604,9768,0.009768,[0]
3605,9820,0.00982,[1]
3606,9833,0.009833,[0]
3607,10217,0.010217,[1]
3608,10331,0.010331,[0]
3609,10416,0.010416,[1]
3610,10637,0.010637,[0]
3611,10647,0.010647,[1]
3612,10657,0.010657,[0]
3613,10647,0.010647,[1]
3614,10507,0.010507,[0]
3615,10447,0.010447,[1]
3616,10439,0.010439,[0]
3617,10355,0.010355,[1]
3618,10492,0.010492,[0]
3619,10415,0.010415,[1]
3620,10391,0.010391,[0]
3621,10399,0.010399,[1]
3622,10446,0.010446,[0]
3623,10301,0.010301,[1]
3624,10118,0.010118,[0]
3625,9881,0.009881,[1]
3626,9791,0.009791,[0]
3627,9654,0.009654,[1]
3628,9507,0.009507,[0]
3629,9585,0.009585,[1]
3630,9445,0.009445,[0]
3631,9447,0.009447,[1]
3632,9637,0.009637,[0]
3633,9566,0.009566,[1]
3634,9503,0.009503,[0]
3635,9713,0.009713,[1]
3636,9674,0.009674,[0]
3637,9615,0.009615,[1]
3638,9484,0.009484,[0]
3639,9457,0.009457,[1]
3640,9529,0.009529,[0]
3641,9837,0.009837,[1]
3642,9819,0.009819,[0]
3643,9988,0.009988,[1]
3644,10315,0.010315,[0]
3645,10285,0.010285,[1]
3646,10706,0.010706,[0]
3647,11177,0.011177,[1]
3648,11251,0.011251,[0]
3649,11619,0.011619,[1]
3650,12235,0.012235,[0]
3651,12220,0.01222,[1]
3652,12434,0.012434,[0]
3653,12545,0.012545,[1]
3654,12412,0.012412,[0]
3655,12366,0.012366,[1]
3656,12151,0.012151,[0]
3657,12094,0.012094,[1]
3658,11957,0.011957,[0]
3659,11635,0.011635,[1]
3660,11365,0.011365,[0]
3661,11225,0.011225,[1]
3662,10956,0.010956,[0]
3663,10756,0.010756,[1]
3664,10650,0.01065,[0]
3665,10409,0.010409,[1]
3666,10370,0.01037,[0]
3667,10184,0.010184,[1]
3668,9957,0.009957,[0]
3669,9869,0.009869,[1]
3670,9679,0.009679,[0]
