[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,O'Callaghan,Georgie,CSLX Tests
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_082553_O'Callaghan_Georgie_90SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
3519,9690,0.00969,[1]
3520,9733,0.009733,[0]
3521,9856,0.009856,[1]
3522,9661,0.009661,[0]
3523,9795,0.009795,[1]
3524,9930,0.00993,[0]
3525,9823,0.009823,[1]
3526,10072,0.010072,[0]
3527,9875,0.009875,[1]
3528,9670,0.00967,[0]
3529,9828,0.009828,[1]
3530,9638,0.009638,[0]
3531,9468,0.009468,[1]
3532,9392,0.009392,[0]
3533,9086,0.009086,[1]
3534,8833,0.008833,[0]
3535,8690,0.00869,[1]
3536,8679,0.008679,[0]
3537,8509,0.008509,[1]
3538,8493,0.008493,[0]
3539,8457,0.008457,[1]
3540,8651,0.008651,[0]
3541,8948,0.008948,[1]
3542,8944,0.008944,[0]
3543,9321,0.009321,[1]
3544,9557,0.009557,[0]
3545,9599,0.009599,[1]
3546,10013,0.010013,[0]
3547,10195,0.010195,[1]
3548,10068,0.010068,[0]
3549,10502,0.010502,[1]
3550,10608,0.010608,[0]
3551,10613,0.010613,[1]
3552,10785,0.010785,[0]
3553,10846,0.010846,[1]
3554,10895,0.010895,[0]
3555,11142,0.011142,[1]
3556,11229,0.011229,[0]
3557,11176,0.011176,[1]
3558,11194,0.011194,[0]
3559,11190,0.01119,[1]
3560,11254,0.011254,[0]
3561,11242,0.011242,[1]
3562,10965,0.010965,[0]
3563,10973,0.010973,[1]
3564,10833,0.010833,[0]
3565,10719,0.010719,[1]
3566,10644,0.010644,[0]
3567,10531,0.010531,[1]
3568,10440,0.01044,[0]
3569,10437,0.010437,[1]
3570,10528,0.010528,[0]
3571,10498,0.010498,[1]
3572,10552,0.010552,[0]
3573,10326,0.010326,[1]
3574,10350,0.01035,[0]
3575,10233,0.010233,[1]
3576,10159,0.010159,[0]
3577,10119,0.010119,[1]
3578,10017,0.010017,[0]
3579,9961,0.009961,[1]
3580,10010,0.01001,[0]
3581,9929,0.009929,[1]
3582,9871,0.009871,[0]
3583,9744,0.009744,[1]
3584,9697,0.009697,[0]
3585,9690,0.00969,[1]
3586,9523,0.009523,[0]
3587,9409,0.009409,[1]
3588,9312,0.009312,[0]
3589,9286,0.009286,[1]
3590,9425,0.009425,[0]
3591,9463,0.009463,[1]
3592,9488,0.009488,[0]
3593,9521,0.009521,[1]
3594,9646,0.009646,[0]
3595,9778,0.009778,[1]
3596,9936,0.009936,[0]
3597,10176,0.010176,[1]
3598,10174,0.010174,[0]
3599,10462,0.010462,[1]
3600,10755,0.010755,[0]
3601,10938,0.010938,[1]
3602,11257,0.011257,[0]
3603,11203,0.011203,[1]
3604,11486,0.011486,[0]
3605,11631,0.011631,[1]
3606,11569,0.011569,[0]
3607,11600,0.0116,[1]
3608,11666,0.011666,[0]
3609,11744,0.011744,[1]
3610,11994,0.011994,[0]
3611,11948,0.011948,[1]
3612,11652,0.011652,[0]
3613,11591,0.011591,[1]
3614,11473,0.011473,[0]
3615,11520,0.01152,[1]
3616,11433,0.011433,[0]
3617,11213,0.011213,[1]
3618,11149,0.011149,[0]
3619,11066,0.011066,[1]
3620,11014,0.011014,[0]
3621,11013,0.011013,[1]
3622,10839,0.010839,[0]
3623,11042,0.011042,[1]
3624,11374,0.011374,[0]
3625,11423,0.011423,[1]
3626,11591,0.011591,[0]
3627,11640,0.01164,[1]
3628,11485,0.011485,[0]
3629,11429,0.011429,[1]
3630,11142,0.011142,[0]
3631,10875,0.010875,[1]
3632,10753,0.010753,[0]
3633,10617,0.010617,[1]
3634,10425,0.010425,[0]
3635,10319,0.010319,[1]
3636,10115,0.010115,[0]
3637,9985,0.009985,[1]
3638,9980,0.00998,[0]
3639,9895,0.009895,[1]
3640,9899,0.009899,[0]
3641,9703,0.009703,[1]
3642,9623,0.009623,[0]
3643,9603,0.009603,[1]
3644,9808,0.009808,[0]
3645,9815,0.009815,[1]
3646,9976,0.009976,[0]
3647,9934,0.009934,[1]
3648,9858,0.009858,[0]
3649,10070,0.01007,[1]
3650,10140,0.01014,[0]
3651,10056,0.010056,[1]
3652,10236,0.010236,[0]
3653,10265,0.010265,[1]
3654,10341,0.010341,[0]
3655,10461,0.010461,[1]
3656,10431,0.010431,[0]
3657,10521,0.010521,[1]
3658,10542,0.010542,[0]
3659,10517,0.010517,[1]
3660,10613,0.010613,[0]
3661,10561,0.010561,[1]
3662,10445,0.010445,[0]
3663,10407,0.010407,[1]
3664,10330,0.01033,[0]
3665,10309,0.010309,[1]
3666,10338,0.010338,[0]
3667,10257,0.010257,[1]
3668,10225,0.010225,[0]
3669,10211,0.010211,[1]
3670,10081,0.010081,[0]
3671,10043,0.010043,[1]
3672,9903,0.009903,[0]
3673,9716,0.009716,[1]
3674,9743,0.009743,[0]
3675,9743,0.009743,[1]
3676,9784,0.009784,[0]
3677,9879,0.009879,[1]
3678,9863,0.009863,[0]
3679,10169,0.010169,[1]
3680,10373,0.010373,[0]
3681,10336,0.010336,[1]
3682,10558,0.010558,[0]
3683,10612,0.010612,[1]
3684,10647,0.010647,[0]
3685,11077,0.011077,[1]
3686,11202,0.011202,[0]
3687,11179,0.011179,[1]
3688,11304,0.011304,[0]
3689,11442,0.011442,[1]
3690,11718,0.011718,[0]
3691,12102,0.012102,[1]
3692,12022,0.012022,[0]
3693,11949,0.011949,[1]
3694,11782,0.011782,[0]
3695,11631,0.011631,[1]
3696,11765,0.011765,[0]
3697,11612,0.011612,[1]
3698,11407,0.011407,[0]
3699,11367,0.011367,[1]
3700,11407,0.011407,[0]
3701,11276,0.011276,[1]
3702,11192,0.011192,[0]
3703,10994,0.010994,[1]
3704,10806,0.010806,[0]
3705,10865,0.010865,[1]
3706,10570,0.01057,[0]
3707,10312,0.010312,[1]
3708,10285,0.010285,[0]
3709,10177,0.010177,[1]
3710,10059,0.010059,[0]
3711,10210,0.01021,[1]
3712,9912,0.009912,[0]
3713,9870,0.00987,[1]
3714,9843,0.009843,[0]
3715,9786,0.009786,[1]
3716,9707,0.009707,[0]
3717,9692,0.009692,[1]
3718,9448,0.009448,[0]
3719,9494,0.009494,[1]
3720,9645,0.009645,[0]
3721,9467,0.009467,[1]
3722,9632,0.009632,[0]
3723,9550,0.00955,[1]
3724,9703,0.009703,[0]
3725,9802,0.009802,[1]
3726,9688,0.009688,[0]
3727,9688,0.009688,[1]
3728,9618,0.009618,[0]
3729,9521,0.009521,[1]
3730,9398,0.009398,[0]
3731,9267,0.009267,[1]
3732,9076,0.009076,[0]
3733,9151,0.009151,[1]
3734,9284,0.009284,[0]
3735,9213,0.009213,[1]
3736,9458,0.009458,[0]
3737,9552,0.009552,[1]
3738,9521,0.009521,[0]
3739,9963,0.009963,[1]
3740,10312,0.010312,[0]
3741,10214,0.010214,[1]
3742,10614,0.010614,[0]
3743,10736,0.010736,[1]
3744,10869,0.010869,[0]
3745,11194,0.011194,[1]
3746,11239,0.011239,[0]
3747,11236,0.011236,[1]
3748,11420,0.01142,[0]
3749,11237,0.011237,[1]
3750,11550,0.01155,[0]
3751,11609,0.011609,[1]
3752,11444,0.011444,[0]
3753,11679,0.011679,[1]
3754,11724,0.011724,[0]
3755,11594,0.011594,[1]
3756,12080,0.01208,[0]
3757,12024,0.012024,[1]
3758,12015,0.012015,[0]
3759,12204,0.012204,[1]
3760,12063,0.012063,[0]
3761,11877,0.011877,[1]
3762,11815,0.011815,[0]
3763,11629,0.011629,[1]
3764,11549,0.011549,[0]
3765,11347,0.011347,[1]
3766,11101,0.011101,[0]
3767,10889,0.010889,[1]
3768,10616,0.010616,[0]
3769,10515,0.010515,[1]
3770,10419,0.010419,[0]
3771,10151,0.010151,[1]
3772,10023,0.010023,[0]
3773,9804,0.009804,[1]
3774,9740,0.00974,[0]
3775,9632,0.009632,[1]
3776,9445,0.009445,[0]
3777,9346,0.009346,[1]
3778,9289,0.009289,[0]
3779,9295,0.009295,[1]
3780,9376,0.009376,[0]
3781,9483,0.009483,[1]
3782,9415,0.009415,[0]
3783,9437,0.009437,[1]
3784,9558,0.009558,[0]
3785,9687,0.009687,[1]
3786,9873,0.009873,[0]
3787,9890,0.00989,[1]
3788,9850,0.00985,[0]
3789,9867,0.009867,[1]
3790,9987,0.009987,[0]
3791,10100,0.0101,[1]
3792,10131,0.010131,[0]
3793,10146,0.010146,[1]
3794,10472,0.010472,[0]
3795,10539,0.010539,[1]
3796,10675,0.010675,[0]
3797,10904,0.010904,[1]
3798,10911,0.010911,[0]
3799,11047,0.011047,[1]
3800,11189,0.011189,[0]
3801,11195,0.011195,[1]
3802,11274,0.011274,[0]
3803,11246,0.011246,[1]
3804,11205,0.011205,[0]
3805,11511,0.011511,[1]
3806,11532,0.011532,[0]
3807,11471,0.011471,[1]
3808,11478,0.011478,[0]
3809,11321,0.011321,[1]
3810,11372,0.011372,[0]
3811,11473,0.011473,[1]
3812,11318,0.011318,[0]
3813,11201,0.011201,[1]
3814,11139,0.011139,[0]
3815,10967,0.010967,[1]
3816,11032,0.011032,[0]
3817,10720,0.01072,[1]
3818,10612,0.010612,[0]
3819,10592,0.010592,[1]
3820,10493,0.010493,[0]
3821,10512,0.010512,[1]
3822,10552,0.010552,[0]
3823,10281,0.010281,[1]
3824,10112,0.010112,[0]
3825,9870,0.00987,[1]
3826,9719,0.009719,[0]
3827,9521,0.009521,[1]
3828,9438,0.009438,[0]
3829,9297,0.009297,[1]
3830,9230,0.00923,[0]
3831,9037,0.009037,[1]
3832,9226,0.009226,[0]
3833,9214,0.009214,[1]
3834,9111,0.009111,[0]
3835,9339,0.009339,[1]
3836,9411,0.009411,[0]
3837,9324,0.009324,[1]
3838,9416,0.009416,[0]
3839,9720,0.00972,[1]
3840,9802,0.009802,[0]
3841,9899,0.009899,[1]
3842,9981,0.009981,[0]
3843,9999,0.009999,[1]
3844,10158,0.010158,[0]
3845,10257,0.010257,[1]
3846,10220,0.01022,[0]
3847,10223,0.010223,[1]
3848,10101,0.010101,[0]
3849,10103,0.010103,[1]
3850,10157,0.010157,[0]
3851,10091,0.010091,[1]
3852,10124,0.010124,[0]
3853,10098,0.010098,[1]
3854,10107,0.010107,[0]
3855,10234,0.010234,[1]
3856,10350,0.01035,[0]
3857,10386,0.010386,[1]
3858,10422,0.010422,[0]
3859,10386,0.010386,[1]
3860,10464,0.010464,[0]
3861,10471,0.010471,[1]
3862,10441,0.010441,[0]
3863,10439,0.010439,[1]
3864,10554,0.010554,[0]
3865,10620,0.01062,[1]
3866,10687,0.010687,[0]
3867,10619,0.010619,[1]
3868,10566,0.010566,[0]
3869,10590,0.01059,[1]
3870,10553,0.010553,[0]
3871,10446,0.010446,[1]
3872,10343,0.010343,[0]
3873,10229,0.010229,[1]
3874,10265,0.010265,[0]
3875,10482,0.010482,[1]
3876,10546,0.010546,[0]
3877,10717,0.010717,[1]
3878,10752,0.010752,[0]
3879,11001,0.011001,[1]
3880,11164,0.011164,[0]
3881,11248,0.011248,[1]
3882,11238,0.011238,[0]
3883,11490,0.01149,[1]
3884,11659,0.011659,[0]
3885,11958,0.011958,[1]
3886,12234,0.012234,[0]
3887,12094,0.012094,[1]
3888,12226,0.012226,[0]
3889,12205,0.012205,[1]
3890,12130,0.01213,[0]
3891,12040,0.01204,[1]
3892,11600,0.0116,[0]
3893,11376,0.011376,[1]
3894,11160,0.01116,[0]
3895,10805,0.010805,[1]
3896,10655,0.010655,[0]
3897,10517,0.010517,[1]
3898,10238,0.010238,[0]
3899,10082,0.010082,[1]
3900,10072,0.010072,[0]
3901,9816,0.009816,[1]
3902,9824,0.009824,[0]
3903,9744,0.009744,[1]
3904,9682,0.009682,[0]
3905,9756,0.009756,[1]
3906,9812,0.009812,[0]
3907,9527,0.009527,[1]
3908,9654,0.009654,[0]
3909,9585,0.009585,[1]
3910,9582,0.009582,[0]
3911,9771,0.009771,[1]
3912,9664,0.009664,[0]
3913,9623,0.009623,[1]
3914,9828,0.009828,[0]
3915,9729,0.009729,[1]
3916,9858,0.009858,[0]
3917,9812,0.009812,[1]
3918,9590,0.00959,[0]
3919,9846,0.009846,[1]
3920,9876,0.009876,[0]
3921,9741,0.009741,[1]
3922,9801,0.009801,[0]
3923,9643,0.009643,[1]
3924,9460,0.00946,[0]
3925,9265,0.009265,[1]
3926,9122,0.009122,[0]
3927,9049,0.009049,[1]
3928,8967,0.008967,[0]
3929,8813,0.008813,[1]
3930,8731,0.008731,[0]
3931,8795,0.008795,[1]
3932,8718,0.008718,[0]
3933,8898,0.008898,[1]
3934,9108,0.009108,[0]
3935,9048,0.009048,[1]
3936,9512,0.009512,[0]
3937,9984,0.009984,[1]
3938,9982,0.009982,[0]
3939,10507,0.010507,[1]
3940,10820,0.01082,[0]
3941,10894,0.010894,[1]
3942,10932,0.010932,[0]
3943,10683,0.010683,[1]
3944,10710,0.01071,[0]
3945,10827,0.010827,[1]
3946,10592,0.010592,[0]
3947,10474,0.010474,[1]
3948,10368,0.010368,[0]
3949,10380,0.01038,[1]
3950,10276,0.010276,[0]
3951,10084,0.010084,[1]
3952,9903,0.009903,[0]
3953,9994,0.009994,[1]
3954,9833,0.009833,[0]
3955,9841,0.009841,[1]
3956,9849,0.009849,[0]
3957,9852,0.009852,[1]
3958,9785,0.009785,[0]
3959,9712,0.009712,[1]
3960,9717,0.009717,[0]
3961,9735,0.009735,[1]
3962,9699,0.009699,[0]
3963,9615,0.009615,[1]
3964,9610,0.00961,[0]
3965,9484,0.009484,[1]
3966,9403,0.009403,[0]
3967,9242,0.009242,[1]
3968,9236,0.009236,[0]
3969,9243,0.009243,[1]
3970,9117,0.009117,[0]
3971,9045,0.009045,[1]
3972,9004,0.009004,[0]
3973,8851,0.008851,[1]
3974,8905,0.008905,[0]
3975,9000,0.009,[1]
3976,8897,0.008897,[0]
3977,8824,0.008824,[1]
3978,8726,0.008726,[0]
3979,8716,0.008716,[1]
3980,8863,0.008863,[0]
3981,8940,0.00894,[1]
3982,9032,0.009032,[0]
3983,9232,0.009232,[1]
3984,9285,0.009285,[0]
3985,9528,0.009528,[1]
3986,9665,0.009665,[0]
3987,9812,0.009812,[1]
3988,10069,0.010069,[0]
3989,10371,0.010371,[1]
3990,10605,0.010605,[0]
3991,10934,0.010934,[1]
3992,11059,0.011059,[0]
3993,11344,0.011344,[1]
3994,11658,0.011658,[0]
3995,11786,0.011786,[1]
3996,12139,0.012139,[0]
3997,12107,0.012107,[1]
3998,12136,0.012136,[0]
3999,12265,0.012265,[1]
4000,12272,0.012272,[0]
4001,12149,0.012149,[1]
4002,12145,0.012145,[0]
4003,11912,0.011912,[1]
4004,11889,0.011889,[0]
4005,11808,0.011808,[1]
4006,11591,0.011591,[0]
4007,11523,0.011523,[1]
4008,11323,0.011323,[0]
4009,11262,0.011262,[1]
4010,11093,0.011093,[0]
4011,10854,0.010854,[1]
4012,10663,0.010663,[0]
4013,10502,0.010502,[1]
4014,10472,0.010472,[0]
4015,10692,0.010692,[1]
4016,10604,0.010604,[0]
4017,10575,0.010575,[1]
4018,10379,0.010379,[0]
4019,10095,0.010095,[1]
4020,9934,0.009934,[0]
4021,9676,0.009676,[1]
4022,9472,0.009472,[0]
4023,9336,0.009336,[1]
4024,9195,0.009195,[0]
4025,9057,0.009057,[1]
4026,8928,0.008928,[0]
4027,8782,0.008782,[1]
4028,8642,0.008642,[0]
4029,8581,0.008581,[1]
4030,8506,0.008506,[0]
4031,8429,0.008429,[1]
4032,8366,0.008366,[0]
4033,8347,0.008347,[1]
4034,8583,0.008583,[0]
4035,8699,0.008699,[1]
4036,8728,0.008728,[0]
4037,9057,0.009057,[1]
4038,9094,0.009094,[0]
4039,9396,0.009396,[1]
4040,9824,0.009824,[0]
4041,9798,0.009798,[1]
4042,10135,0.010135,[0]
4043,10275,0.010275,[1]
4044,10304,0.010304,[0]
4045,10611,0.010611,[1]
4046,10655,0.010655,[0]
4047,10572,0.010572,[1]
4048,10501,0.010501,[0]
4049,10549,0.010549,[1]
4050,10534,0.010534,[0]
4051,10501,0.010501,[1]
4052,10357,0.010357,[0]
4053,10288,0.010288,[1]
4054,10267,0.010267,[0]
4055,10270,0.01027,[1]
4056,10223,0.010223,[0]
4057,10072,0.010072,[1]
4058,10038,0.010038,[0]
4059,10043,0.010043,[1]
4060,10070,0.01007,[0]
4061,10030,0.01003,[1]
4062,9966,0.009966,[0]
4063,9883,0.009883,[1]
4064,9890,0.00989,[0]
4065,10069,0.010069,[1]
4066,10094,0.010094,[0]
4067,10248,0.010248,[1]
4068,10141,0.010141,[0]
4069,10096,0.010096,[1]
4070,10093,0.010093,[0]
4071,9967,0.009967,[1]
4072,9954,0.009954,[0]
4073,9871,0.009871,[1]
4074,9799,0.009799,[0]
4075,9870,0.00987,[1]
4076,9850,0.00985,[0]
4077,9835,0.009835,[1]
4078,10027,0.010027,[0]
4079,10172,0.010172,[1]
4080,10161,0.010161,[0]
4081,10202,0.010202,[1]
4082,10149,0.010149,[0]
4083,10219,0.010219,[1]
4084,10441,0.010441,[0]
4085,10370,0.01037,[1]
4086,10695,0.010695,[0]
4087,10597,0.010597,[1]
4088,10584,0.010584,[0]
4089,10770,0.01077,[1]
4090,10684,0.010684,[0]
4091,10686,0.010686,[1]
4092,10545,0.010545,[0]
4093,10381,0.010381,[1]
4094,10306,0.010306,[0]
4095,10206,0.010206,[1]
4096,10023,0.010023,[0]
4097,9921,0.009921,[1]
4098,9717,0.009717,[0]
4099,9500,0.0095,[1]
4100,9641,0.009641,[0]
4101,9675,0.009675,[1]
4102,9421,0.009421,[0]
4103,9278,0.009278,[1]
4104,9233,0.009233,[0]
4105,9144,0.009144,[1]
4106,9306,0.009306,[0]
4107,9102,0.009102,[1]
4108,9192,0.009192,[0]
4109,9286,0.009286,[1]
4110,9161,0.009161,[0]
4111,9451,0.009451,[1]
4112,9435,0.009435,[0]
4113,9533,0.009533,[1]
4114,9808,0.009808,[0]
4115,9793,0.009793,[1]
4116,9779,0.009779,[0]
4117,9658,0.009658,[1]
4118,9475,0.009475,[0]
4119,9523,0.009523,[1]
4120,9701,0.009701,[0]
4121,9527,0.009527,[1]
4122,9421,0.009421,[0]
4123,9511,0.009511,[1]
4124,9504,0.009504,[0]
4125,9662,0.009662,[1]
4126,9718,0.009718,[0]
4127,9567,0.009567,[1]
4128,9850,0.00985,[0]
4129,9882,0.009882,[1]
4130,10053,0.010053,[0]
4131,10411,0.010411,[1]
4132,10390,0.01039,[0]
4133,10779,0.010779,[1]
4134,10965,0.010965,[0]
4135,10915,0.010915,[1]
4136,11318,0.011318,[0]
4137,11233,0.011233,[1]
4138,11052,0.011052,[0]
4139,11198,0.011198,[1]
4140,11382,0.011382,[0]
4141,11300,0.0113,[1]
4142,11198,0.011198,[0]
4143,10991,0.010991,[1]
4144,11086,0.011086,[0]
4145,11099,0.011099,[1]
4146,10845,0.010845,[0]
4147,10876,0.010876,[1]
4148,10861,0.010861,[0]
4149,10844,0.010844,[1]
4150,10742,0.010742,[0]
4151,10479,0.010479,[1]
4152,10198,0.010198,[0]
4153,9914,0.009914,[1]
4154,9735,0.009735,[0]
4155,9694,0.009694,[1]
4156,9526,0.009526,[0]
4157,9428,0.009428,[1]
4158,9357,0.009357,[0]
4159,9306,0.009306,[1]
4160,9350,0.00935,[0]
4161,9297,0.009297,[1]
4162,9253,0.009253,[0]
4163,9373,0.009373,[1]
4164,9331,0.009331,[0]
4165,9481,0.009481,[1]
4166,9482,0.009482,[0]
4167,9343,0.009343,[1]
4168,9341,0.009341,[0]
4169,9433,0.009433,[1]
4170,9501,0.009501,[0]
4171,9604,0.009604,[1]
4172,9476,0.009476,[0]
4173,9496,0.009496,[1]
4174,9589,0.009589,[0]
4175,9589,0.009589,[1]
4176,9656,0.009656,[0]
4177,9693,0.009693,[1]
4178,9744,0.009744,[0]
4179,9951,0.009951,[1]
4180,10055,0.010055,[0]
4181,10233,0.010233,[1]
4182,10365,0.010365,[0]
4183,10454,0.010454,[1]
4184,10636,0.010636,[0]
4185,10980,0.01098,[1]
4186,11090,0.01109,[0]
4187,11240,0.01124,[1]
4188,11393,0.011393,[0]
4189,11597,0.011597,[1]
4190,11925,0.011925,[0]
4191,11916,0.011916,[1]
4192,11964,0.011964,[0]
4193,11990,0.01199,[1]
4194,11930,0.01193,[0]
4195,12077,0.012077,[1]
4196,11950,0.01195,[0]
4197,11684,0.011684,[1]
4198,11594,0.011594,[0]
4199,11387,0.011387,[1]
4200,11343,0.011343,[0]
4201,11198,0.011198,[1]
4202,10980,0.01098,[0]
4203,10912,0.010912,[1]
4204,10720,0.01072,[0]
4205,10692,0.010692,[1]
4206,10732,0.010732,[0]
4207,10574,0.010574,[1]
4208,10403,0.010403,[0]
4209,10290,0.01029,[1]
4210,10318,0.010318,[0]
4211,10309,0.010309,[1]
4212,10154,0.010154,[0]
4213,10080,0.01008,[1]
4214,10057,0.010057,[0]
4215,9844,0.009844,[1]
4216,9726,0.009726,[0]
4217,9636,0.009636,[1]
4218,9543,0.009543,[0]
4219,9535,0.009535,[1]
4220,9471,0.009471,[0]
4221,9352,0.009352,[1]
4222,9255,0.009255,[0]
4223,9084,0.009084,[1]
4224,9036,0.009036,[0]
4225,8992,0.008992,[1]
4226,8983,0.008983,[0]
4227,9081,0.009081,[1]
4228,9196,0.009196,[0]
4229,9303,0.009303,[1]
4230,9729,0.009729,[0]
4231,9825,0.009825,[1]
4232,9848,0.009848,[0]
4233,9924,0.009924,[1]
4234,9894,0.009894,[0]
4235,10195,0.010195,[1]
4236,10382,0.010382,[0]
4237,10375,0.010375,[1]
4238,10477,0.010477,[0]
4239,10610,0.01061,[1]
4240,10654,0.010654,[0]
4241,10664,0.010664,[1]
4242,10606,0.010606,[0]
4243,10585,0.010585,[1]
4244,10626,0.010626,[0]
4245,10525,0.010525,[1]
4246,10468,0.010468,[0]
4247,10478,0.010478,[1]
4248,10390,0.01039,[0]
4249,10403,0.010403,[1]
4250,10441,0.010441,[0]
4251,10499,0.010499,[1]
4252,10490,0.01049,[0]
4253,10326,0.010326,[1]
4254,10251,0.010251,[0]
4255,10249,0.010249,[1]
4256,10073,0.010073,[0]
4257,9976,0.009976,[1]
4258,9942,0.009942,[0]
4259,10067,0.010067,[1]
4260,10237,0.010237,[0]
4261,10350,0.01035,[1]
4262,10502,0.010502,[0]
4263,10706,0.010706,[1]
4264,10798,0.010798,[0]
4265,11153,0.011153,[1]
4266,11266,0.011266,[0]
4267,11335,0.011335,[1]
4268,11811,0.011811,[0]
4269,11882,0.011882,[1]
4270,12431,0.012431,[0]
4271,12760,0.01276,[1]
4272,12751,0.012751,[0]
4273,13085,0.013085,[1]
4274,13373,0.013373,[0]
4275,13305,0.013305,[1]
4276,13235,0.013235,[0]
4277,12994,0.012994,[1]
4278,12571,0.012571,[0]
4279,12333,0.012333,[1]
4280,12180,0.01218,[0]
4281,12157,0.012157,[1]
4282,11910,0.01191,[0]
4283,11586,0.011586,[1]
4284,11540,0.01154,[0]
4285,11575,0.011575,[1]
4286,11364,0.011364,[0]
4287,11322,0.011322,[1]
4288,10956,0.010956,[0]
4289,10706,0.010706,[1]
4290,10685,0.010685,[0]
4291,10398,0.010398,[1]
4292,10459,0.010459,[0]
4293,10350,0.01035,[1]
4294,10165,0.010165,[0]
4295,10122,0.010122,[1]
4296,10130,0.01013,[0]
4297,9928,0.009928,[1]
4298,9991,0.009991,[0]
4299,10035,0.010035,[1]
4300,9956,0.009956,[0]
4301,9861,0.009861,[1]
4302,9598,0.009598,[0]
4303,9702,0.009702,[1]
4304,9752,0.009752,[0]
4305,9628,0.009628,[1]
4306,9775,0.009775,[0]
4307,9605,0.009605,[1]
4308,9408,0.009408,[0]
4309,9279,0.009279,[1]
4310,9104,0.009104,[0]
4311,8906,0.008906,[1]
4312,8887,0.008887,[0]
4313,8788,0.008788,[1]
4314,8997,0.008997,[0]
4315,9093,0.009093,[1]
4316,9007,0.009007,[0]
4317,9106,0.009106,[1]
4318,9164,0.009164,[0]
4319,9323,0.009323,[1]
4320,9606,0.009606,[0]
4321,9819,0.009819,[1]
4322,9807,0.009807,[0]
4323,9904,0.009904,[1]
4324,9914,0.009914,[0]
4325,9975,0.009975,[1]
4326,10018,0.010018,[0]
4327,9968,0.009968,[1]
4328,10044,0.010044,[0]
4329,10040,0.01004,[1]
4330,9996,0.009996,[0]
4331,10261,0.010261,[1]
4332,10342,0.010342,[0]
4333,10252,0.010252,[1]
4334,10367,0.010367,[0]
4335,10436,0.010436,[1]
4336,10737,0.010737,[0]
4337,10864,0.010864,[1]
4338,10863,0.010863,[0]
4339,11193,0.011193,[1]
4340,11337,0.011337,[0]
4341,11428,0.011428,[1]
4342,11265,0.011265,[0]
4343,11040,0.01104,[1]
4344,11146,0.011146,[0]
4345,11024,0.011024,[1]
4346,10741,0.010741,[0]
4347,10521,0.010521,[1]
4348,10384,0.010384,[0]
4349,10295,0.010295,[1]
4350,10043,0.010043,[0]
4351,9921,0.009921,[1]
4352,9838,0.009838,[0]
4353,9636,0.009636,[1]
4354,9687,0.009687,[0]
4355,9696,0.009696,[1]
4356,9499,0.009499,[0]
4357,9386,0.009386,[1]
4358,9219,0.009219,[0]
4359,9141,0.009141,[1]
4360,9158,0.009158,[0]
4361,9121,0.009121,[1]
4362,9173,0.009173,[0]
4363,9204,0.009204,[1]
4364,9222,0.009222,[0]
4365,9478,0.009478,[1]
4366,9372,0.009372,[0]
4367,9522,0.009522,[1]
4368,9596,0.009596,[0]
4369,9659,0.009659,[1]
4370,9822,0.009822,[0]
4371,9904,0.009904,[1]
4372,9965,0.009965,[0]
4373,10146,0.010146,[1]
4374,10441,0.010441,[0]
4375,10565,0.010565,[1]
4376,10714,0.010714,[0]
4377,10719,0.010719,[1]
4378,10967,0.010967,[0]
4379,11128,0.011128,[1]
4380,11242,0.011242,[0]
4381,11313,0.011313,[1]
4382,11348,0.011348,[0]
4383,11378,0.011378,[1]
4384,11574,0.011574,[0]
4385,11648,0.011648,[1]
4386,11784,0.011784,[0]
4387,11700,0.0117,[1]
4388,11618,0.011618,[0]
4389,11768,0.011768,[1]
4390,11747,0.011747,[0]
4391,11732,0.011732,[1]
4392,11553,0.011553,[0]
4393,11390,0.01139,[1]
4394,11601,0.011601,[0]
4395,11678,0.011678,[1]
4396,11453,0.011453,[0]
4397,11438,0.011438,[1]
4398,11227,0.011227,[0]
4399,11268,0.011268,[1]
4400,11501,0.011501,[0]
4401,11105,0.011105,[1]
4402,10896,0.010896,[0]
4403,10634,0.010634,[1]
4404,10382,0.010382,[0]
4405,10158,0.010158,[1]
4406,9885,0.009885,[0]
4407,9677,0.009677,[1]
4408,9583,0.009583,[0]
4409,9569,0.009569,[1]
4410,9638,0.009638,[0]
4411,9567,0.009567,[1]
4412,9495,0.009495,[0]
4413,9513,0.009513,[1]
4414,9812,0.009812,[0]
4415,9690,0.00969,[1]
4416,9926,0.009926,[0]
4417,9902,0.009902,[1]
4418,9910,0.00991,[0]
4419,10326,0.010326,[1]
