[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Pope,Ben,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_084830_Pope_Ben_80SR-TC
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
3517,9650,0.00965,[1]
3518,9851,0.009851,[0]
3519,10055,0.010055,[1]
3520,10233,0.010233,[0]
3521,10374,0.010374,[1]
3522,10585,0.010585,[0]
3523,10482,0.010482,[1]
3524,10559,0.010559,[0]
3525,10637,0.010637,[1]
3526,10609,0.010609,[0]
3527,10611,0.010611,[1]
3528,10866,0.010866,[0]
3529,10810,0.01081,[1]
3530,11116,0.011116,[0]
3531,11188,0.011188,[1]
3532,11186,0.011186,[0]
3533,11272,0.011272,[1]
3534,11214,0.011214,[0]
3535,11252,0.011252,[1]
3536,11424,0.011424,[0]
3537,11326,0.011326,[1]
3538,11506,0.011506,[0]
3539,11326,0.011326,[1]
3540,11151,0.011151,[0]
3541,11144,0.011144,[1]
3542,11112,0.011112,[0]
3543,10982,0.010982,[1]
3544,10871,0.010871,[0]
3545,11004,0.011004,[1]
3546,11377,0.011377,[0]
3547,11382,0.011382,[1]
3548,11249,0.011249,[0]
3549,11330,0.01133,[1]
3550,11208,0.011208,[0]
3551,11059,0.011059,[1]
3552,11514,0.011514,[0]
3553,11399,0.011399,[1]
3554,12058,0.012058,[0]
3555,12423,0.012423,[1]
3556,11816,0.011816,[0]
3557,11734,0.011734,[1]
3558,11657,0.011657,[0]
3559,11746,0.011746,[1]
3560,11977,0.011977,[0]
3561,12849,0.012849,[1]
3562,12682,0.012682,[0]
3563,12648,0.012648,[1]
3564,12979,0.012979,[0]
3565,12647,0.012647,[1]
3566,13091,0.013091,[0]
3567,12787,0.012787,[1]
3568,12501,0.012501,[0]
3569,12755,0.012755,[1]
3570,12361,0.012361,[0]
3571,11583,0.011583,[1]
3572,10996,0.010996,[0]
3573,10579,0.010579,[1]
3574,10108,0.010108,[0]
3575,9844,0.009844,[1]
3576,9617,0.009617,[0]
3577,9361,0.009361,[1]
3578,9221,0.009221,[0]
3579,9003,0.009003,[1]
3580,8887,0.008887,[0]
3581,8941,0.008941,[1]
3582,8856,0.008856,[0]
3583,8849,0.008849,[1]
3584,8829,0.008829,[0]
3585,8927,0.008927,[1]
3586,9036,0.009036,[0]
3587,9117,0.009117,[1]
3588,9183,0.009183,[0]
3589,9139,0.009139,[1]
3590,9190,0.00919,[0]
3591,9258,0.009258,[1]
3592,9151,0.009151,[0]
3593,9071,0.009071,[1]
3594,8982,0.008982,[0]
3595,8920,0.00892,[1]
3596,8910,0.00891,[0]
3597,8776,0.008776,[1]
3598,8685,0.008685,[0]
3599,8583,0.008583,[1]
3600,8547,0.008547,[0]
3601,8550,0.00855,[1]
3602,8495,0.008495,[0]
3603,8432,0.008432,[1]
3604,8371,0.008371,[0]
3605,8506,0.008506,[1]
3606,8680,0.00868,[0]
3607,8844,0.008844,[1]
3608,9002,0.009002,[0]
3609,9130,0.00913,[1]
3610,9453,0.009453,[0]
3611,9684,0.009684,[1]
3612,9937,0.009937,[0]
3613,10161,0.010161,[1]
3614,10186,0.010186,[0]
3615,10417,0.010417,[1]
3616,10643,0.010643,[0]
3617,10677,0.010677,[1]
3618,10591,0.010591,[0]
3619,10778,0.010778,[1]
3620,10981,0.010981,[0]
3621,11043,0.011043,[1]
3622,11125,0.011125,[0]
3623,10950,0.01095,[1]
3624,10713,0.010713,[0]
3625,10755,0.010755,[1]
3626,10586,0.010586,[0]
3627,10603,0.010603,[1]
3628,10650,0.01065,[0]
3629,10527,0.010527,[1]
3630,10467,0.010467,[0]
3631,10537,0.010537,[1]
3632,10360,0.01036,[0]
3633,10445,0.010445,[1]
3634,10591,0.010591,[0]
3635,10689,0.010689,[1]
3636,10883,0.010883,[0]
3637,10932,0.010932,[1]
3638,11205,0.011205,[0]
3639,11277,0.011277,[1]
3640,11425,0.011425,[0]
3641,11891,0.011891,[1]
3642,11970,0.01197,[0]
3643,11874,0.011874,[1]
3644,12035,0.012035,[0]
3645,12195,0.012195,[1]
3646,12352,0.012352,[0]
3647,12208,0.012208,[1]
3648,12062,0.012062,[0]
3649,12415,0.012415,[1]
3650,12859,0.012859,[0]
3651,12981,0.012981,[1]
3652,12747,0.012747,[0]
3653,12901,0.012901,[1]
3654,13396,0.013396,[0]
3655,13995,0.013995,[1]
3656,13945,0.013945,[0]
3657,13994,0.013994,[1]
3658,14905,0.014905,[0]
3659,14930,0.01493,[1]
3660,14826,0.014826,[0]
3661,15624,0.015624,[1]
3662,16138,0.016138,[0]
3663,15537,0.015537,[1]
3664,14870,0.01487,[0]
3665,14345,0.014345,[1]
3666,13700,0.0137,[0]
3667,12568,0.012568,[1]
3668,11665,0.011665,[0]
3669,11098,0.011098,[1]
3670,10535,0.010535,[0]
3671,10428,0.010428,[1]
3672,10022,0.010022,[0]
3673,9623,0.009623,[1]
3674,9279,0.009279,[0]
3675,9023,0.009023,[1]
3676,9059,0.009059,[0]
3677,8880,0.00888,[1]
3678,8744,0.008744,[0]
3679,8574,0.008574,[1]
3680,8516,0.008516,[0]
3681,8534,0.008534,[1]
3682,8600,0.0086,[0]
3683,8511,0.008511,[1]
3684,8416,0.008416,[0]
3685,8414,0.008414,[1]
3686,8454,0.008454,[0]
3687,8381,0.008381,[1]
3688,8339,0.008339,[0]
3689,8307,0.008307,[1]
3690,8278,0.008278,[0]
3691,8228,0.008228,[1]
3692,8178,0.008178,[0]
3693,7973,0.007973,[1]
3694,7747,0.007747,[0]
3695,7696,0.007696,[1]
3696,7610,0.00761,[0]
3697,7505,0.007505,[1]
3698,7367,0.007367,[0]
3699,7272,0.007272,[1]
3700,7256,0.007256,[0]
3701,7245,0.007245,[1]
3702,7262,0.007262,[0]
3703,7198,0.007198,[1]
3704,7293,0.007293,[0]
3705,7211,0.007211,[1]
3706,7284,0.007284,[0]
3707,7447,0.007447,[1]
3708,7374,0.007374,[0]
3709,7547,0.007547,[1]
3710,7669,0.007669,[0]
3711,7709,0.007709,[1]
3712,8033,0.008033,[0]
3713,8188,0.008188,[1]
3714,8336,0.008336,[0]
3715,8620,0.00862,[1]
3716,8830,0.00883,[0]
3717,9186,0.009186,[1]
3718,9440,0.00944,[0]
3719,9770,0.00977,[1]
3720,10078,0.010078,[0]
3721,10561,0.010561,[1]
3722,10859,0.010859,[0]
3723,11068,0.011068,[1]
3724,11438,0.011438,[0]
3725,11478,0.011478,[1]
3726,11796,0.011796,[0]
3727,11681,0.011681,[1]
3728,11597,0.011597,[0]
3729,11589,0.011589,[1]
3730,11615,0.011615,[0]
3731,11669,0.011669,[1]
3732,11581,0.011581,[0]
3733,11448,0.011448,[1]
3734,11507,0.011507,[0]
3735,11925,0.011925,[1]
3736,12262,0.012262,[0]
3737,12502,0.012502,[1]
3738,12802,0.012802,[0]
3739,12877,0.012877,[1]
3740,13274,0.013274,[0]
3741,13587,0.013587,[1]
3742,14367,0.014367,[0]
3743,14295,0.014295,[1]
3744,14414,0.014414,[0]
3745,14604,0.014604,[1]
3746,14739,0.014739,[0]
3747,15237,0.015237,[1]
3748,15443,0.015443,[0]
3749,15070,0.01507,[1]
3750,14863,0.014863,[0]
3751,14737,0.014737,[1]
3752,14908,0.014908,[0]
3753,14218,0.014218,[1]
3754,14026,0.014026,[0]
3755,13713,0.013713,[1]
3756,14384,0.014384,[0]
3757,14062,0.014062,[1]
3758,13251,0.013251,[0]
3759,12473,0.012473,[1]
3760,11765,0.011765,[0]
3761,11571,0.011571,[1]
3762,11016,0.011016,[0]
3763,10430,0.01043,[1]
3764,10029,0.010029,[0]
3765,9771,0.009771,[1]
3766,9547,0.009547,[0]
3767,9277,0.009277,[1]
3768,8938,0.008938,[0]
3769,8701,0.008701,[1]
3770,8614,0.008614,[0]
3771,8545,0.008545,[1]
3772,8304,0.008304,[0]
3773,8113,0.008113,[1]
3774,8001,0.008001,[0]
3775,7901,0.007901,[1]
3776,7837,0.007837,[0]
3777,7699,0.007699,[1]
3778,7616,0.007616,[0]
3779,7533,0.007533,[1]
3780,7480,0.00748,[0]
3781,7468,0.007468,[1]
3782,7416,0.007416,[0]
3783,7396,0.007396,[1]
3784,7355,0.007355,[0]
3785,7361,0.007361,[1]
3786,7461,0.007461,[0]
3787,7467,0.007467,[1]
3788,7467,0.007467,[0]
3789,7496,0.007496,[1]
3790,7559,0.007559,[0]
3791,7699,0.007699,[1]
3792,7819,0.007819,[0]
3793,7772,0.007772,[1]
3794,7898,0.007898,[0]
3795,7927,0.007927,[1]
3796,7848,0.007848,[0]
3797,7886,0.007886,[1]
3798,7836,0.007836,[0]
3799,7951,0.007951,[1]
3800,8081,0.008081,[0]
3801,8211,0.008211,[1]
3802,8315,0.008315,[0]
3803,8426,0.008426,[1]
3804,8416,0.008416,[0]
3805,8794,0.008794,[1]
3806,8974,0.008974,[0]
3807,9172,0.009172,[1]
3808,9492,0.009492,[0]
3809,9648,0.009648,[1]
3810,10108,0.010108,[0]
3811,10767,0.010767,[1]
3812,11223,0.011223,[0]
3813,11831,0.011831,[1]
3814,12110,0.01211,[0]
3815,12216,0.012216,[1]
3816,12793,0.012793,[0]
3817,13005,0.013005,[1]
3818,12918,0.012918,[0]
3819,12739,0.012739,[1]
3820,12815,0.012815,[0]
3821,12539,0.012539,[1]
3822,12367,0.012367,[0]
3823,12446,0.012446,[1]
3824,12148,0.012148,[0]
3825,12208,0.012208,[1]
3826,11977,0.011977,[0]
3827,11883,0.011883,[1]
3828,11908,0.011908,[0]
3829,11928,0.011928,[1]
3830,11909,0.011909,[0]
3831,12056,0.012056,[1]
3832,11937,0.011937,[0]
3833,12425,0.012425,[1]
3834,12249,0.012249,[0]
3835,12505,0.012505,[1]
3836,12954,0.012954,[0]
3837,12747,0.012747,[1]
3838,12702,0.012702,[0]
3839,12911,0.012911,[1]
3840,12830,0.01283,[0]
3841,13035,0.013035,[1]
3842,12940,0.01294,[0]
3843,12683,0.012683,[1]
3844,12757,0.012757,[0]
3845,13093,0.013093,[1]
3846,13393,0.013393,[0]
3847,12922,0.012922,[1]
3848,12738,0.012738,[0]
3849,12268,0.012268,[1]
3850,12609,0.012609,[0]
3851,12073,0.012073,[1]
3852,11299,0.011299,[0]
3853,10793,0.010793,[1]
3854,10675,0.010675,[0]
3855,10489,0.010489,[1]
3856,10607,0.010607,[0]
3857,10661,0.010661,[1]
3858,10216,0.010216,[0]
3859,9963,0.009963,[1]
3860,9837,0.009837,[0]
3861,9894,0.009894,[1]
3862,9706,0.009706,[0]
3863,9604,0.009604,[1]
3864,9655,0.009655,[0]
3865,9654,0.009654,[1]
3866,9576,0.009576,[0]
3867,9738,0.009738,[1]
3868,9556,0.009556,[0]
3869,9257,0.009257,[1]
3870,9268,0.009268,[0]
3871,9252,0.009252,[1]
3872,9192,0.009192,[0]
3873,8998,0.008998,[1]
3874,8831,0.008831,[0]
3875,8927,0.008927,[1]
3876,8897,0.008897,[0]
3877,8863,0.008863,[1]
3878,9084,0.009084,[0]
3879,8949,0.008949,[1]
3880,9070,0.00907,[0]
3881,8921,0.008921,[1]
3882,8972,0.008972,[0]
3883,9070,0.00907,[1]
3884,8855,0.008855,[0]
3885,8940,0.00894,[1]
3886,9071,0.009071,[0]
3887,8898,0.008898,[1]
3888,8975,0.008975,[0]
3889,8808,0.008808,[1]
3890,8627,0.008627,[0]
3891,8550,0.00855,[1]
3892,8466,0.008466,[0]
3893,8414,0.008414,[1]
3894,8382,0.008382,[0]
3895,8424,0.008424,[1]
3896,8422,0.008422,[0]
3897,8477,0.008477,[1]
3898,8476,0.008476,[0]
3899,8380,0.00838,[1]
3900,8472,0.008472,[0]
3901,8507,0.008507,[1]
3902,8690,0.00869,[0]
3903,8854,0.008854,[1]
3904,8834,0.008834,[0]
3905,9183,0.009183,[1]
3906,9594,0.009594,[0]
3907,9525,0.009525,[1]
3908,9825,0.009825,[0]
3909,10033,0.010033,[1]
3910,10059,0.010059,[0]
3911,10341,0.010341,[1]
3912,10660,0.01066,[0]
3913,10705,0.010705,[1]
3914,10902,0.010902,[0]
3915,10962,0.010962,[1]
3916,11270,0.01127,[0]
3917,11345,0.011345,[1]
3918,11217,0.011217,[0]
3919,11015,0.011015,[1]
3920,11145,0.011145,[0]
3921,11131,0.011131,[1]
3922,11055,0.011055,[0]
3923,11039,0.011039,[1]
3924,10989,0.010989,[0]
3925,10973,0.010973,[1]
3926,11065,0.011065,[0]
3927,11164,0.011164,[1]
3928,11236,0.011236,[0]
3929,11126,0.011126,[1]
3930,11482,0.011482,[0]
3931,11555,0.011555,[1]
3932,11786,0.011786,[0]
3933,12171,0.012171,[1]
3934,12188,0.012188,[0]
3935,12752,0.012752,[1]
3936,13509,0.013509,[0]
3937,14008,0.014008,[1]
3938,14011,0.014011,[0]
3939,14894,0.014894,[1]
3940,15436,0.015436,[0]
3941,14859,0.014859,[1]
3942,13636,0.013636,[0]
3943,13233,0.013233,[1]
3944,12790,0.01279,[0]
3945,12823,0.012823,[1]
3946,12967,0.012967,[0]
3947,12535,0.012535,[1]
3948,12051,0.012051,[0]
3949,11891,0.011891,[1]
3950,11620,0.01162,[0]
3951,11164,0.011164,[1]
3952,10711,0.010711,[0]
3953,10109,0.010109,[1]
3954,10181,0.010181,[0]
3955,9987,0.009987,[1]
3956,10013,0.010013,[0]
3957,9825,0.009825,[1]
3958,9608,0.009608,[0]
3959,9562,0.009562,[1]
3960,9316,0.009316,[0]
3961,9149,0.009149,[1]
3962,8860,0.00886,[0]
3963,8836,0.008836,[1]
3964,8715,0.008715,[0]
3965,8565,0.008565,[1]
3966,8612,0.008612,[0]
3967,8538,0.008538,[1]
3968,8386,0.008386,[0]
3969,8315,0.008315,[1]
3970,8210,0.00821,[0]
3971,8171,0.008171,[1]
3972,8048,0.008048,[0]
3973,7922,0.007922,[1]
3974,7834,0.007834,[0]
3975,7787,0.007787,[1]
3976,7715,0.007715,[0]
3977,7731,0.007731,[1]
3978,7632,0.007632,[0]
3979,7611,0.007611,[1]
3980,7564,0.007564,[0]
3981,7672,0.007672,[1]
3982,7623,0.007623,[0]
3983,7536,0.007536,[1]
3984,7513,0.007513,[0]
3985,7480,0.00748,[1]
3986,7583,0.007583,[0]
3987,7599,0.007599,[1]
3988,7633,0.007633,[0]
3989,7516,0.007516,[1]
3990,7521,0.007521,[0]
3991,7566,0.007566,[1]
3992,7755,0.007755,[0]
3993,7948,0.007948,[1]
3994,7953,0.007953,[0]
3995,8202,0.008202,[1]
3996,8460,0.00846,[0]
3997,8642,0.008642,[1]
3998,8887,0.008887,[0]
3999,9210,0.00921,[1]
4000,9569,0.009569,[0]
4001,9901,0.009901,[1]
4002,10104,0.010104,[0]
4003,10429,0.010429,[1]
4004,10864,0.010864,[0]
4005,11217,0.011217,[1]
4006,11643,0.011643,[0]
4007,12063,0.012063,[1]
4008,12248,0.012248,[0]
4009,12732,0.012732,[1]
4010,13183,0.013183,[0]
4011,13424,0.013424,[1]
4012,13802,0.013802,[0]
4013,13722,0.013722,[1]
4014,13913,0.013913,[0]
4015,14211,0.014211,[1]
4016,14002,0.014002,[0]
4017,14253,0.014253,[1]
4018,14268,0.014268,[0]
4019,13897,0.013897,[1]
4020,14603,0.014603,[0]
4021,14373,0.014373,[1]
4022,14454,0.014454,[0]
4023,14211,0.014211,[1]
4024,13843,0.013843,[0]
4025,13970,0.01397,[1]
4026,14047,0.014047,[0]
4027,14200,0.0142,[1]
4028,14251,0.014251,[0]
4029,14579,0.014579,[1]
4030,15242,0.015242,[0]
4031,15225,0.015225,[1]
4032,14835,0.014835,[0]
4033,13801,0.013801,[1]
4034,12980,0.01298,[0]
4035,12248,0.012248,[1]
4036,12309,0.012309,[0]
4037,12222,0.012222,[1]
4038,11709,0.011709,[0]
4039,11180,0.01118,[1]
4040,11226,0.011226,[0]
4041,10977,0.010977,[1]
4042,10641,0.010641,[0]
4043,10254,0.010254,[1]
4044,9925,0.009925,[0]
4045,9851,0.009851,[1]
4046,9759,0.009759,[0]
4047,9437,0.009437,[1]
4048,9008,0.009008,[0]
4049,8752,0.008752,[1]
4050,8576,0.008576,[0]
4051,8594,0.008594,[1]
4052,8397,0.008397,[0]
4053,8263,0.008263,[1]
4054,8147,0.008147,[0]
4055,7998,0.007998,[1]
4056,8047,0.008047,[0]
4057,7902,0.007902,[1]
4058,7806,0.007806,[0]
4059,7829,0.007829,[1]
4060,7695,0.007695,[0]
4061,7837,0.007837,[1]
4062,7697,0.007697,[0]
4063,7764,0.007764,[1]
4064,7697,0.007697,[0]
4065,7656,0.007656,[1]
4066,7776,0.007776,[0]
4067,7764,0.007764,[1]
4068,7627,0.007627,[0]
4069,7549,0.007549,[1]
4070,7396,0.007396,[0]
4071,7290,0.00729,[1]
4072,7302,0.007302,[0]
4073,7160,0.00716,[1]
4074,7091,0.007091,[0]
4075,7145,0.007145,[1]
4076,7191,0.007191,[0]
4077,7274,0.007274,[1]
4078,7255,0.007255,[0]
4079,7257,0.007257,[1]
4080,7417,0.007417,[0]
4081,7573,0.007573,[1]
4082,7625,0.007625,[0]
4083,7907,0.007907,[1]
4084,8038,0.008038,[0]
4085,8269,0.008269,[1]
4086,8710,0.00871,[0]
4087,8939,0.008939,[1]
4088,9431,0.009431,[0]
4089,10046,0.010046,[1]
4090,10265,0.010265,[0]
4091,10982,0.010982,[1]
4092,11842,0.011842,[0]
4093,12110,0.01211,[1]
4094,12715,0.012715,[0]
4095,13147,0.013147,[1]
4096,13525,0.013525,[0]
4097,13833,0.013833,[1]
4098,13913,0.013913,[0]
4099,13675,0.013675,[1]
4100,13781,0.013781,[0]
4101,13539,0.013539,[1]
4102,13216,0.013216,[0]
4103,12957,0.012957,[1]
4104,12669,0.012669,[0]
4105,12699,0.012699,[1]
4106,12496,0.012496,[0]
4107,12378,0.012378,[1]
4108,12288,0.012288,[0]
4109,12265,0.012265,[1]
4110,12656,0.012656,[0]
4111,12872,0.012872,[1]
4112,12979,0.012979,[0]
4113,12835,0.012835,[1]
4114,12780,0.01278,[0]
4115,13130,0.01313,[1]
4116,13621,0.013621,[0]
4117,13429,0.013429,[1]
4118,13599,0.013599,[0]
4119,13818,0.013818,[1]
4120,14239,0.014239,[0]
4121,13715,0.013715,[1]
4122,13362,0.013362,[0]
4123,12730,0.01273,[1]
4124,12109,0.012109,[0]
4125,11976,0.011976,[1]
4126,11453,0.011453,[0]
4127,11453,0.011453,[1]
4128,10562,0.010562,[0]
4129,10114,0.010114,[1]
4130,10022,0.010022,[0]
4131,9745,0.009745,[1]
4132,9715,0.009715,[0]
4133,9410,0.00941,[1]
4134,9343,0.009343,[0]
4135,9123,0.009123,[1]
4136,9183,0.009183,[0]
4137,8961,0.008961,[1]
4138,8741,0.008741,[0]
4139,8814,0.008814,[1]
4140,8718,0.008718,[0]
4141,8791,0.008791,[1]
4142,8605,0.008605,[0]
4143,8513,0.008513,[1]
4144,8543,0.008543,[0]
4145,8488,0.008488,[1]
4146,8556,0.008556,[0]
4147,8409,0.008409,[1]
4148,8256,0.008256,[0]
4149,8194,0.008194,[1]
4150,8191,0.008191,[0]
4151,8302,0.008302,[1]
4152,8337,0.008337,[0]
4153,8185,0.008185,[1]
4154,8246,0.008246,[0]
4155,8259,0.008259,[1]
4156,8382,0.008382,[0]
4157,8420,0.00842,[1]
4158,8534,0.008534,[0]
4159,8584,0.008584,[1]
4160,8753,0.008753,[0]
4161,8837,0.008837,[1]
4162,9106,0.009106,[0]
4163,9192,0.009192,[1]
4164,9369,0.009369,[0]
4165,9395,0.009395,[1]
4166,9626,0.009626,[0]
4167,9707,0.009707,[1]
4168,9591,0.009591,[0]
4169,9565,0.009565,[1]
4170,9643,0.009643,[0]
4171,9462,0.009462,[1]
4172,9364,0.009364,[0]
4173,9348,0.009348,[1]
4174,9322,0.009322,[0]
4175,9507,0.009507,[1]
4176,9589,0.009589,[0]
4177,9835,0.009835,[1]
4178,10015,0.010015,[0]
4179,10060,0.01006,[1]
4180,10508,0.010508,[0]
4181,10788,0.010788,[1]
4182,11061,0.011061,[0]
4183,11414,0.011414,[1]
4184,11794,0.011794,[0]
4185,12040,0.01204,[1]
4186,12736,0.012736,[0]
4187,12894,0.012894,[1]
4188,13094,0.013094,[0]
4189,13376,0.013376,[1]
4190,13235,0.013235,[0]
4191,13457,0.013457,[1]
4192,13445,0.013445,[0]
4193,13013,0.013013,[1]
4194,12904,0.012904,[0]
4195,12508,0.012508,[1]
4196,12754,0.012754,[0]
4197,12753,0.012753,[1]
4198,12482,0.012482,[0]
4199,12388,0.012388,[1]
4200,12581,0.012581,[0]
4201,12808,0.012808,[1]
4202,12766,0.012766,[0]
4203,12737,0.012737,[1]
4204,12951,0.012951,[0]
4205,13117,0.013117,[1]
4206,14152,0.014152,[0]
4207,14348,0.014348,[1]
4208,14311,0.014311,[0]
4209,14782,0.014782,[1]
4210,14847,0.014847,[0]
4211,15801,0.015801,[1]
4212,15945,0.015945,[0]
4213,15388,0.015388,[1]
4214,14433,0.014433,[0]
4215,13359,0.013359,[1]
4216,13669,0.013669,[0]
4217,12678,0.012678,[1]
4218,12443,0.012443,[0]
4219,12008,0.012008,[1]
4220,11878,0.011878,[0]
4221,11797,0.011797,[1]
4222,11459,0.011459,[0]
4223,10872,0.010872,[1]
4224,10415,0.010415,[0]
4225,10504,0.010504,[1]
4226,10471,0.010471,[0]
4227,10336,0.010336,[1]
4228,10265,0.010265,[0]
4229,10171,0.010171,[1]
4230,10079,0.010079,[0]
4231,9792,0.009792,[1]
4232,9750,0.00975,[0]
4233,9540,0.00954,[1]
4234,9370,0.00937,[0]
4235,9366,0.009366,[1]
4236,9402,0.009402,[0]
4237,9354,0.009354,[1]
4238,9492,0.009492,[0]
4239,9473,0.009473,[1]
4240,9319,0.009319,[0]
4241,9118,0.009118,[1]
4242,9213,0.009213,[0]
4243,9030,0.00903,[1]
4244,8778,0.008778,[0]
4245,8859,0.008859,[1]
4246,8716,0.008716,[0]
4247,8673,0.008673,[1]
4248,8691,0.008691,[0]
4249,8514,0.008514,[1]
4250,8576,0.008576,[0]
4251,8502,0.008502,[1]
4252,8331,0.008331,[0]
4253,8335,0.008335,[1]
4254,8271,0.008271,[0]
4255,8386,0.008386,[1]
4256,8353,0.008353,[0]
4257,8341,0.008341,[1]
4258,8505,0.008505,[0]
4259,8649,0.008649,[1]
4260,8653,0.008653,[0]
4261,8891,0.008891,[1]
4262,9159,0.009159,[0]
4263,9171,0.009171,[1]
4264,9559,0.009559,[0]
4265,9718,0.009718,[1]
4266,10162,0.010162,[0]
4267,10517,0.010517,[1]
4268,10670,0.01067,[0]
4269,11038,0.011038,[1]
4270,11741,0.011741,[0]
4271,12027,0.012027,[1]
4272,12575,0.012575,[0]
4273,13254,0.013254,[1]
4274,13457,0.013457,[0]
4275,13994,0.013994,[1]
4276,14303,0.014303,[0]
4277,14883,0.014883,[1]
4278,15012,0.015012,[0]
4279,14851,0.014851,[1]
4280,14845,0.014845,[0]
4281,14955,0.014955,[1]
4282,14994,0.014994,[0]
4283,15148,0.015148,[1]
4284,14969,0.014969,[0]
4285,14970,0.01497,[1]
4286,15158,0.015158,[0]
4287,14737,0.014737,[1]
4288,14606,0.014606,[0]
4289,14595,0.014595,[1]
4290,14559,0.014559,[0]
4291,14766,0.014766,[1]
4292,15166,0.015166,[0]
4293,15706,0.015706,[1]
4294,15755,0.015755,[0]
4295,16585,0.016585,[1]
4296,17264,0.017264,[0]
4297,17355,0.017355,[1]
4298,17900,0.0179,[0]
4299,17915,0.017915,[1]
4300,18396,0.018396,[0]
4301,18917,0.018917,[1]
4302,18479,0.018479,[0]
4303,17653,0.017653,[1]
4304,16027,0.016027,[0]
4305,15699,0.015699,[1]
4306,15199,0.015199,[0]
4307,14653,0.014653,[1]
4308,14337,0.014337,[0]
4309,13693,0.013693,[1]
4310,13485,0.013485,[0]
4311,13196,0.013196,[1]
4312,12974,0.012974,[0]
4313,12469,0.012469,[1]
4314,12153,0.012153,[0]
4315,12100,0.0121,[1]
4316,12385,0.012385,[0]
4317,12432,0.012432,[1]
4318,12086,0.012086,[0]
4319,12189,0.012189,[1]
4320,11883,0.011883,[0]
4321,11951,0.011951,[1]
4322,11707,0.011707,[0]
4323,11635,0.011635,[1]
4324,11693,0.011693,[0]
4325,11402,0.011402,[1]
4326,11533,0.011533,[0]
4327,11533,0.011533,[1]
4328,11473,0.011473,[0]
4329,11372,0.011372,[1]
4330,11293,0.011293,[0]
4331,11313,0.011313,[1]
4332,11168,0.011168,[0]
4333,11081,0.011081,[1]
4334,11245,0.011245,[0]
4335,11148,0.011148,[1]
4336,11364,0.011364,[0]
4337,11311,0.011311,[1]
4338,11347,0.011347,[0]
4339,11648,0.011648,[1]
4340,11637,0.011637,[0]
4341,11846,0.011846,[1]
4342,11762,0.011762,[0]
4343,11972,0.011972,[1]
4344,12025,0.012025,[0]
4345,12192,0.012192,[1]
4346,12523,0.012523,[0]
4347,12952,0.012952,[1]
4348,12765,0.012765,[0]
4349,13127,0.013127,[1]
4350,13100,0.0131,[0]
4351,13245,0.013245,[1]
4352,13707,0.013707,[0]
4353,13675,0.013675,[1]
4354,13925,0.013925,[0]
4355,14468,0.014468,[1]
4356,14405,0.014405,[0]
4357,14787,0.014787,[1]
4358,14746,0.014746,[0]
4359,14758,0.014758,[1]
4360,14976,0.014976,[0]
4361,15335,0.015335,[1]
4362,16136,0.016136,[0]
4363,16378,0.016378,[1]
4364,16175,0.016175,[0]
4365,16584,0.016584,[1]
4366,17374,0.017374,[0]
4367,17744,0.017744,[1]
4368,18768,0.018768,[0]
4369,19256,0.019256,[1]
4370,19286,0.019286,[0]
4371,19693,0.019693,[1]
4372,19603,0.019603,[0]
4373,20070,0.02007,[1]
4374,20056,0.020056,[0]
4375,19204,0.019204,[1]
4376,19368,0.019368,[0]
4377,18768,0.018768,[1]
4378,18421,0.018421,[0]
4379,17546,0.017546,[1]
4380,17538,0.017538,[0]
4381,18002,0.018002,[1]
4382,17720,0.01772,[0]
4383,19088,0.019088,[1]
4384,18682,0.018682,[0]
4385,20458,0.020458,[1]
4386,20926,0.020926,[0]
4387,21383,0.021383,[1]
4388,22664,0.022664,[0]
4389,22024,0.022024,[1]
4390,22253,0.022253,[0]
4391,21071,0.021071,[1]
4392,19180,0.01918,[0]
4393,19137,0.019137,[1]
4394,18638,0.018638,[0]
4395,16871,0.016871,[1]
4396,16321,0.016321,[0]
4397,15976,0.015976,[1]
4398,15159,0.015159,[0]
4399,15061,0.015061,[1]
4400,14347,0.014347,[0]
4401,14054,0.014054,[1]
4402,13587,0.013587,[0]
4403,13643,0.013643,[1]
4404,13414,0.013414,[0]
4405,13182,0.013182,[1]
4406,13230,0.01323,[0]
4407,13212,0.013212,[1]
4408,13315,0.013315,[0]
4409,13182,0.013182,[1]
4410,13107,0.013107,[0]
4411,13454,0.013454,[1]
4412,13530,0.01353,[0]
4413,13504,0.013504,[1]
4414,13444,0.013444,[0]
4415,13271,0.013271,[1]
4416,13637,0.013637,[0]
4417,13237,0.013237,[1]
4418,13174,0.013174,[0]
