[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Pope,Ben,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251203_081829_Pope_Ben_100SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
3550,8335,0.008335,[0]
3551,8149,0.008149,[1]
3552,8025,0.008025,[0]
3553,7922,0.007922,[1]
3554,7803,0.007803,[0]
3555,7717,0.007717,[1]
3556,7642,0.007642,[0]
3557,7509,0.007509,[1]
3558,7410,0.00741,[0]
3559,7549,0.007549,[1]
3560,7540,0.00754,[0]
3561,7418,0.007418,[1]
3562,7520,0.00752,[0]
3563,7461,0.007461,[1]
3564,7670,0.00767,[0]
3565,7639,0.007639,[1]
3566,7588,0.007588,[0]
3567,7799,0.007799,[1]
3568,7694,0.007694,[0]
3569,7621,0.007621,[1]
3570,7706,0.007706,[0]
3571,7717,0.007717,[1]
3572,7621,0.007621,[0]
3573,7663,0.007663,[1]
3574,7687,0.007687,[0]
3575,7575,0.007575,[1]
3576,7751,0.007751,[0]
3577,7692,0.007692,[1]
3578,7704,0.007704,[0]
3579,7881,0.007881,[1]
3580,7813,0.007813,[0]
3581,8035,0.008035,[1]
3582,8255,0.008255,[0]
3583,8308,0.008308,[1]
3584,8712,0.008712,[0]
3585,8931,0.008931,[1]
3586,9077,0.009077,[0]
3587,9776,0.009776,[1]
3588,10290,0.01029,[0]
3589,10414,0.010414,[1]
3590,10605,0.010605,[0]
3591,11275,0.011275,[1]
3592,11848,0.011848,[0]
3593,12842,0.012842,[1]
3594,13287,0.013287,[0]
3595,13564,0.013564,[1]
3596,13470,0.01347,[0]
3597,12934,0.012934,[1]
3598,12344,0.012344,[0]
3599,12134,0.012134,[1]
3600,11467,0.011467,[0]
3601,11254,0.011254,[1]
3602,10868,0.010868,[0]
3603,10447,0.010447,[1]
3604,10277,0.010277,[0]
3605,10102,0.010102,[1]
3606,9937,0.009937,[0]
3607,9867,0.009867,[1]
3608,9692,0.009692,[0]
3609,9682,0.009682,[1]
3610,9721,0.009721,[0]
3611,9574,0.009574,[1]
3612,9689,0.009689,[0]
3613,9656,0.009656,[1]
3614,9696,0.009696,[0]
3615,9865,0.009865,[1]
3616,9934,0.009934,[0]
3617,10113,0.010113,[1]
3618,10080,0.01008,[0]
3619,10200,0.0102,[1]
3620,10169,0.010169,[0]
3621,9908,0.009908,[1]
3622,9822,0.009822,[0]
3623,9683,0.009683,[1]
3624,9570,0.00957,[0]
3625,9464,0.009464,[1]
3626,9335,0.009335,[0]
3627,9174,0.009174,[1]
3628,9029,0.009029,[0]
3629,8886,0.008886,[1]
3630,8887,0.008887,[0]
3631,8867,0.008867,[1]
3632,8863,0.008863,[0]
3633,8893,0.008893,[1]
3634,8874,0.008874,[0]
3635,8953,0.008953,[1]
3636,8856,0.008856,[0]
3637,8674,0.008674,[1]
3638,8605,0.008605,[0]
3639,8486,0.008486,[1]
3640,8419,0.008419,[0]
3641,8428,0.008428,[1]
3642,8460,0.00846,[0]
3643,8470,0.00847,[1]
3644,8504,0.008504,[0]
3645,8399,0.008399,[1]
3646,8389,0.008389,[0]
3647,8325,0.008325,[1]
3648,8163,0.008163,[0]
3649,8125,0.008125,[1]
3650,7994,0.007994,[0]
3651,7950,0.00795,[1]
3652,8093,0.008093,[0]
3653,8043,0.008043,[1]
3654,8279,0.008279,[0]
3655,8359,0.008359,[1]
3656,8392,0.008392,[0]
3657,8462,0.008462,[1]
3658,8788,0.008788,[0]
3659,9045,0.009045,[1]
3660,9285,0.009285,[0]
3661,9638,0.009638,[1]
3662,9788,0.009788,[0]
3663,10207,0.010207,[1]
3664,10472,0.010472,[0]
3665,10725,0.010725,[1]
3666,10908,0.010908,[0]
3667,11141,0.011141,[1]
3668,11293,0.011293,[0]
3669,11750,0.01175,[1]
3670,11599,0.011599,[0]
3671,11593,0.011593,[1]
3672,11720,0.01172,[0]
3673,11497,0.011497,[1]
3674,11256,0.011256,[0]
3675,10861,0.010861,[1]
3676,10580,0.01058,[0]
3677,10378,0.010378,[1]
3678,10178,0.010178,[0]
3679,9975,0.009975,[1]
3680,9824,0.009824,[0]
3681,9837,0.009837,[1]
3682,9879,0.009879,[0]
3683,9746,0.009746,[1]
3684,9901,0.009901,[0]
3685,10037,0.010037,[1]
3686,9928,0.009928,[0]
3687,10171,0.010171,[1]
3688,10345,0.010345,[0]
3689,10554,0.010554,[1]
3690,10814,0.010814,[0]
3691,11018,0.011018,[1]
3692,10863,0.010863,[0]
3693,11215,0.011215,[1]
3694,11166,0.011166,[0]
3695,11143,0.011143,[1]
3696,10931,0.010931,[0]
3697,10758,0.010758,[1]
3698,10481,0.010481,[0]
3699,10305,0.010305,[1]
3700,10046,0.010046,[0]
3701,9909,0.009909,[1]
3702,9575,0.009575,[0]
3703,9594,0.009594,[1]
3704,9670,0.00967,[0]
3705,9544,0.009544,[1]
3706,9486,0.009486,[0]
3707,9581,0.009581,[1]
3708,9450,0.00945,[0]
3709,9739,0.009739,[1]
3710,9769,0.009769,[0]
3711,9698,0.009698,[1]
3712,9959,0.009959,[0]
3713,9995,0.009995,[1]
3714,10335,0.010335,[0]
3715,10687,0.010687,[1]
3716,10934,0.010934,[0]
3717,11294,0.011294,[1]
3718,11156,0.011156,[0]
3719,11159,0.011159,[1]
3720,11318,0.011318,[0]
3721,11113,0.011113,[1]
3722,11012,0.011012,[0]
3723,10846,0.010846,[1]
3724,10591,0.010591,[0]
3725,10315,0.010315,[1]
3726,10112,0.010112,[0]
3727,9999,0.009999,[1]
3728,9891,0.009891,[0]
3729,9942,0.009942,[1]
3730,9917,0.009917,[0]
3731,9838,0.009838,[1]
3732,9725,0.009725,[0]
3733,9879,0.009879,[1]
3734,9714,0.009714,[0]
3735,9423,0.009423,[1]
3736,9098,0.009098,[0]
3737,9054,0.009054,[1]
3738,8906,0.008906,[0]
3739,8916,0.008916,[1]
3740,8704,0.008704,[0]
3741,8705,0.008705,[1]
3742,8584,0.008584,[0]
3743,8476,0.008476,[1]
3744,8338,0.008338,[0]
3745,8165,0.008165,[1]
3746,7943,0.007943,[0]
3747,7877,0.007877,[1]
3748,7830,0.00783,[0]
3749,7719,0.007719,[1]
3750,7724,0.007724,[0]
3751,7556,0.007556,[1]
3752,7471,0.007471,[0]
3753,7409,0.007409,[1]
3754,7308,0.007308,[0]
3755,7166,0.007166,[1]
3756,7130,0.00713,[0]
3757,7096,0.007096,[1]
3758,7070,0.00707,[0]
3759,7072,0.007072,[1]
3760,7050,0.00705,[0]
3761,6969,0.006969,[1]
3762,7075,0.007075,[0]
3763,7092,0.007092,[1]
3764,7066,0.007066,[0]
3765,7196,0.007196,[1]
3766,7244,0.007244,[0]
3767,7404,0.007404,[1]
3768,7624,0.007624,[0]
3769,7672,0.007672,[1]
3770,7860,0.00786,[0]
3771,7883,0.007883,[1]
3772,7985,0.007985,[0]
3773,8236,0.008236,[1]
3774,8529,0.008529,[0]
3775,8704,0.008704,[1]
3776,9015,0.009015,[0]
3777,9332,0.009332,[1]
3778,9519,0.009519,[0]
3779,10025,0.010025,[1]
3780,10333,0.010333,[0]
3781,10384,0.010384,[1]
3782,11037,0.011037,[0]
3783,11658,0.011658,[1]
3784,12435,0.012435,[0]
3785,12862,0.012862,[1]
3786,13076,0.013076,[0]
3787,14135,0.014135,[1]
3788,14536,0.014536,[0]
3789,14819,0.014819,[1]
3790,15673,0.015673,[0]
3791,15430,0.01543,[1]
3792,15284,0.015284,[0]
3793,15255,0.015255,[1]
3794,14226,0.014226,[0]
3795,13690,0.01369,[1]
3796,13256,0.013256,[0]
3797,12726,0.012726,[1]
3798,12392,0.012392,[0]
3799,11829,0.011829,[1]
3800,11371,0.011371,[0]
3801,10995,0.010995,[1]
3802,10650,0.01065,[0]
3803,10472,0.010472,[1]
3804,10465,0.010465,[0]
3805,10213,0.010213,[1]
3806,10153,0.010153,[0]
3807,9995,0.009995,[1]
3808,9932,0.009932,[0]
3809,9931,0.009931,[1]
3810,9872,0.009872,[0]
3811,9902,0.009902,[1]
3812,9898,0.009898,[0]
3813,10126,0.010126,[1]
3814,10257,0.010257,[0]
3815,10358,0.010358,[1]
3816,10377,0.010377,[0]
3817,10274,0.010274,[1]
3818,10123,0.010123,[0]
3819,10200,0.0102,[1]
3820,10054,0.010054,[0]
3821,10014,0.010014,[1]
3822,9924,0.009924,[0]
3823,9889,0.009889,[1]
3824,9973,0.009973,[0]
3825,9736,0.009736,[1]
3826,9720,0.00972,[0]
3827,9795,0.009795,[1]
3828,9801,0.009801,[0]
3829,9550,0.00955,[1]
3830,9218,0.009218,[0]
3831,9034,0.009034,[1]
3832,8811,0.008811,[0]
3833,8590,0.00859,[1]
3834,8441,0.008441,[0]
3835,8346,0.008346,[1]
3836,8297,0.008297,[0]
3837,8218,0.008218,[1]
3838,8126,0.008126,[0]
3839,8015,0.008015,[1]
3840,8002,0.008002,[0]
3841,7916,0.007916,[1]
3842,7854,0.007854,[0]
3843,7818,0.007818,[1]
3844,7843,0.007843,[0]
3845,7933,0.007933,[1]
3846,7921,0.007921,[0]
3847,7963,0.007963,[1]
3848,8095,0.008095,[0]
3849,8164,0.008164,[1]
3850,8201,0.008201,[0]
3851,8381,0.008381,[1]
3852,8429,0.008429,[0]
3853,8589,0.008589,[1]
3854,8697,0.008697,[0]
3855,8788,0.008788,[1]
3856,9005,0.009005,[0]
3857,9032,0.009032,[1]
3858,9083,0.009083,[0]
3859,9317,0.009317,[1]
3860,9458,0.009458,[0]
3861,9694,0.009694,[1]
3862,10044,0.010044,[0]
3863,10046,0.010046,[1]
3864,10077,0.010077,[0]
3865,9920,0.00992,[1]
3866,9905,0.009905,[0]
3867,10029,0.010029,[1]
3868,9969,0.009969,[0]
3869,9972,0.009972,[1]
3870,9899,0.009899,[0]
3871,9835,0.009835,[1]
3872,9783,0.009783,[0]
3873,9630,0.00963,[1]
3874,9473,0.009473,[0]
3875,9518,0.009518,[1]
3876,9425,0.009425,[0]
3877,9408,0.009408,[1]
3878,9557,0.009557,[0]
3879,9679,0.009679,[1]
3880,9730,0.00973,[0]
3881,9757,0.009757,[1]
3882,9715,0.009715,[0]
3883,10052,0.010052,[1]
3884,10064,0.010064,[0]
3885,9849,0.009849,[1]
3886,10077,0.010077,[0]
3887,10240,0.01024,[1]
3888,10514,0.010514,[0]
3889,10747,0.010747,[1]
3890,10592,0.010592,[0]
3891,10810,0.01081,[1]
3892,10830,0.01083,[0]
3893,10868,0.010868,[1]
3894,10857,0.010857,[0]
3895,10801,0.010801,[1]
3896,10856,0.010856,[0]
3897,10788,0.010788,[1]
3898,10704,0.010704,[0]
3899,10820,0.01082,[1]
3900,10864,0.010864,[0]
3901,10699,0.010699,[1]
3902,10979,0.010979,[0]
3903,10991,0.010991,[1]
3904,11244,0.011244,[0]
3905,11437,0.011437,[1]
3906,11465,0.011465,[0]
3907,11963,0.011963,[1]
3908,12159,0.012159,[0]
3909,12696,0.012696,[1]
3910,13129,0.013129,[0]
3911,13616,0.013616,[1]
3912,14177,0.014177,[0]
3913,14326,0.014326,[1]
3914,13802,0.013802,[0]
3915,13543,0.013543,[1]
3916,12889,0.012889,[0]
3917,12147,0.012147,[1]
3918,11716,0.011716,[0]
3919,11300,0.0113,[1]
3920,11014,0.011014,[0]
3921,10788,0.010788,[1]
3922,10596,0.010596,[0]
3923,10584,0.010584,[1]
3924,10252,0.010252,[0]
3925,9923,0.009923,[1]
3926,9528,0.009528,[0]
3927,9180,0.00918,[1]
3928,8989,0.008989,[0]
3929,8840,0.00884,[1]
3930,8614,0.008614,[0]
3931,8411,0.008411,[1]
3932,8215,0.008215,[0]
3933,8139,0.008139,[1]
3934,8083,0.008083,[0]
3935,8018,0.008018,[1]
3936,7919,0.007919,[0]
3937,7876,0.007876,[1]
3938,7698,0.007698,[0]
3939,7773,0.007773,[1]
3940,7605,0.007605,[0]
3941,7435,0.007435,[1]
3942,7360,0.00736,[0]
3943,7237,0.007237,[1]
3944,7209,0.007209,[0]
3945,7199,0.007199,[1]
3946,7077,0.007077,[0]
3947,7005,0.007005,[1]
3948,6925,0.006925,[0]
3949,6889,0.006889,[1]
3950,6846,0.006846,[0]
3951,6903,0.006903,[1]
3952,6839,0.006839,[0]
3953,6893,0.006893,[1]
3954,6990,0.00699,[0]
3955,7019,0.007019,[1]
3956,7028,0.007028,[0]
3957,7217,0.007217,[1]
3958,7191,0.007191,[0]
3959,7373,0.007373,[1]
3960,7408,0.007408,[0]
3961,7514,0.007514,[1]
3962,7801,0.007801,[0]
3963,7922,0.007922,[1]
3964,8132,0.008132,[0]
3965,8507,0.008507,[1]
3966,8672,0.008672,[0]
3967,8956,0.008956,[1]
3968,9346,0.009346,[0]
3969,9492,0.009492,[1]
3970,10040,0.01004,[0]
3971,10438,0.010438,[1]
3972,10474,0.010474,[0]
3973,11000,0.011,[1]
3974,11118,0.011118,[0]
3975,11247,0.011247,[1]
3976,11764,0.011764,[0]
3977,12149,0.012149,[1]
3978,12454,0.012454,[0]
3979,12992,0.012992,[1]
3980,12701,0.012701,[0]
3981,12884,0.012884,[1]
3982,12895,0.012895,[0]
3983,12562,0.012562,[1]
3984,12592,0.012592,[0]
3985,12303,0.012303,[1]
3986,12188,0.012188,[0]
3987,11987,0.011987,[1]
3988,11394,0.011394,[0]
3989,11153,0.011153,[1]
3990,10763,0.010763,[0]
3991,10286,0.010286,[1]
3992,9993,0.009993,[0]
3993,9610,0.00961,[1]
3994,9477,0.009477,[0]
3995,9260,0.00926,[1]
3996,9013,0.009013,[0]
3997,8960,0.00896,[1]
3998,8822,0.008822,[0]
3999,8824,0.008824,[1]
4000,8806,0.008806,[0]
4001,8700,0.0087,[1]
4002,8599,0.008599,[0]
4003,8598,0.008598,[1]
4004,8608,0.008608,[0]
4005,8677,0.008677,[1]
4006,8792,0.008792,[0]
4007,8954,0.008954,[1]
4008,9097,0.009097,[0]
4009,9214,0.009214,[1]
4010,9373,0.009373,[0]
4011,9302,0.009302,[1]
4012,9431,0.009431,[0]
4013,9269,0.009269,[1]
4014,9360,0.00936,[0]
4015,9262,0.009262,[1]
4016,9257,0.009257,[0]
4017,9379,0.009379,[1]
4018,9323,0.009323,[0]
4019,9311,0.009311,[1]
4020,9229,0.009229,[0]
4021,9039,0.009039,[1]
4022,8877,0.008877,[0]
4023,8746,0.008746,[1]
4024,8684,0.008684,[0]
4025,8630,0.00863,[1]
4026,8490,0.00849,[0]
4027,8361,0.008361,[1]
4028,8300,0.0083,[0]
4029,8301,0.008301,[1]
4030,8349,0.008349,[0]
4031,8490,0.00849,[1]
4032,8529,0.008529,[0]
4033,8671,0.008671,[1]
4034,8794,0.008794,[0]
4035,8722,0.008722,[1]
4036,8837,0.008837,[0]
4037,8811,0.008811,[1]
4038,8900,0.0089,[0]
4039,9049,0.009049,[1]
4040,8971,0.008971,[0]
4041,9161,0.009161,[1]
4042,9263,0.009263,[0]
4043,9343,0.009343,[1]
4044,9472,0.009472,[0]
4045,9494,0.009494,[1]
4046,9660,0.00966,[0]
4047,9903,0.009903,[1]
4048,9955,0.009955,[0]
4049,10210,0.01021,[1]
4050,10264,0.010264,[0]
4051,10220,0.01022,[1]
4052,10349,0.010349,[0]
4053,10532,0.010532,[1]
4054,10653,0.010653,[0]
4055,10760,0.01076,[1]
4056,10666,0.010666,[0]
4057,11010,0.01101,[1]
4058,10952,0.010952,[0]
4059,10880,0.01088,[1]
4060,10834,0.010834,[0]
4061,10623,0.010623,[1]
4062,10590,0.01059,[0]
4063,10552,0.010552,[1]
4064,10406,0.010406,[0]
4065,10325,0.010325,[1]
4066,10226,0.010226,[0]
4067,10073,0.010073,[1]
4068,10300,0.0103,[0]
4069,10341,0.010341,[1]
4070,10313,0.010313,[0]
4071,10477,0.010477,[1]
4072,10340,0.01034,[0]
4073,10319,0.010319,[1]
4074,10636,0.010636,[0]
4075,10527,0.010527,[1]
4076,10720,0.01072,[0]
4077,10817,0.010817,[1]
4078,10690,0.01069,[0]
4079,11212,0.011212,[1]
4080,11042,0.011042,[0]
4081,11130,0.01113,[1]
4082,11277,0.011277,[0]
4083,10934,0.010934,[1]
4084,11052,0.011052,[0]
4085,10784,0.010784,[1]
4086,10402,0.010402,[0]
4087,10229,0.010229,[1]
4088,10038,0.010038,[0]
4089,10172,0.010172,[1]
4090,10007,0.010007,[0]
4091,9820,0.00982,[1]
4092,9938,0.009938,[0]
4093,9869,0.009869,[1]
4094,9980,0.00998,[0]
4095,10051,0.010051,[1]
4096,9921,0.009921,[0]
4097,10013,0.010013,[1]
4098,10101,0.010101,[0]
4099,10273,0.010273,[1]
4100,10535,0.010535,[0]
4101,10514,0.010514,[1]
4102,10746,0.010746,[0]
4103,10767,0.010767,[1]
4104,10872,0.010872,[0]
4105,10847,0.010847,[1]
4106,10652,0.010652,[0]
4107,10434,0.010434,[1]
4108,10264,0.010264,[0]
4109,10189,0.010189,[1]
4110,10020,0.01002,[0]
4111,9766,0.009766,[1]
4112,9748,0.009748,[0]
4113,9592,0.009592,[1]
4114,9338,0.009338,[0]
4115,9059,0.009059,[1]
4116,8783,0.008783,[0]
4117,8540,0.00854,[1]
4118,8412,0.008412,[0]
4119,8224,0.008224,[1]
4120,8039,0.008039,[0]
4121,7863,0.007863,[1]
4122,7706,0.007706,[0]
4123,7539,0.007539,[1]
4124,7638,0.007638,[0]
4125,7470,0.00747,[1]
4126,7568,0.007568,[0]
4127,7538,0.007538,[1]
4128,7394,0.007394,[0]
4129,7354,0.007354,[1]
4130,7272,0.007272,[0]
4131,7221,0.007221,[1]
4132,7159,0.007159,[0]
4133,7028,0.007028,[1]
4134,6981,0.006981,[0]
4135,6850,0.00685,[1]
4136,6726,0.006726,[0]
4137,6662,0.006662,[1]
4138,6587,0.006587,[0]
4139,6525,0.006525,[1]
4140,6477,0.006477,[0]
4141,6443,0.006443,[1]
4142,6394,0.006394,[0]
4143,6494,0.006494,[1]
4144,6634,0.006634,[0]
4145,6557,0.006557,[1]
4146,6681,0.006681,[0]
4147,6779,0.006779,[1]
4148,6787,0.006787,[0]
4149,6962,0.006962,[1]
4150,7054,0.007054,[0]
4151,7288,0.007288,[1]
4152,7534,0.007534,[0]
4153,7685,0.007685,[1]
4154,8217,0.008217,[0]
4155,8512,0.008512,[1]
4156,8707,0.008707,[0]
4157,9300,0.0093,[1]
4158,9856,0.009856,[0]
4159,10548,0.010548,[1]
4160,11325,0.011325,[0]
4161,11322,0.011322,[1]
4162,11618,0.011618,[0]
4163,12337,0.012337,[1]
4164,12749,0.012749,[0]
4165,13015,0.013015,[1]
4166,13431,0.013431,[0]
4167,13404,0.013404,[1]
4168,14120,0.01412,[0]
4169,14230,0.01423,[1]
4170,14142,0.014142,[0]
4171,14120,0.01412,[1]
4172,13572,0.013572,[0]
4173,13446,0.013446,[1]
4174,13417,0.013417,[0]
4175,12952,0.012952,[1]
4176,12896,0.012896,[0]
4177,12286,0.012286,[1]
4178,12039,0.012039,[0]
4179,12076,0.012076,[1]
4180,11406,0.011406,[0]
4181,11093,0.011093,[1]
4182,10718,0.010718,[0]
4183,10422,0.010422,[1]
4184,10309,0.010309,[0]
4185,9898,0.009898,[1]
4186,9741,0.009741,[0]
4187,9609,0.009609,[1]
4188,9508,0.009508,[0]
4189,9391,0.009391,[1]
4190,9207,0.009207,[0]
4191,9136,0.009136,[1]
4192,9093,0.009093,[0]
4193,8994,0.008994,[1]
4194,9110,0.00911,[0]
4195,9020,0.00902,[1]
4196,9090,0.00909,[0]
4197,9110,0.00911,[1]
4198,9092,0.009092,[0]
4199,9214,0.009214,[1]
4200,9352,0.009352,[0]
4201,9451,0.009451,[1]
4202,9606,0.009606,[0]
4203,9755,0.009755,[1]
4204,9738,0.009738,[0]
4205,9697,0.009697,[1]
4206,9733,0.009733,[0]
4207,9532,0.009532,[1]
4208,9365,0.009365,[0]
4209,9181,0.009181,[1]
4210,8898,0.008898,[0]
4211,8626,0.008626,[1]
4212,8424,0.008424,[0]
4213,8228,0.008228,[1]
4214,8079,0.008079,[0]
4215,7883,0.007883,[1]
4216,7769,0.007769,[0]
4217,7673,0.007673,[1]
4218,7556,0.007556,[0]
4219,7425,0.007425,[1]
4220,7262,0.007262,[0]
4221,7274,0.007274,[1]
4222,7365,0.007365,[0]
4223,7424,0.007424,[1]
4224,7632,0.007632,[0]
4225,7700,0.0077,[1]
4226,7694,0.007694,[0]
4227,7732,0.007732,[1]
4228,7711,0.007711,[0]
4229,7833,0.007833,[1]
4230,7880,0.00788,[0]
4231,7922,0.007922,[1]
4232,8062,0.008062,[0]
4233,8136,0.008136,[1]
4234,8263,0.008263,[0]
4235,8321,0.008321,[1]
4236,8363,0.008363,[0]
4237,8466,0.008466,[1]
4238,8671,0.008671,[0]
4239,8767,0.008767,[1]
4240,8702,0.008702,[0]
4241,8798,0.008798,[1]
4242,8836,0.008836,[0]
4243,8865,0.008865,[1]
4244,8960,0.00896,[0]
4245,9295,0.009295,[1]
4246,9506,0.009506,[0]
4247,9609,0.009609,[1]
4248,10079,0.010079,[0]
4249,10191,0.010191,[1]
4250,10395,0.010395,[0]
4251,10583,0.010583,[1]
4252,10582,0.010582,[0]
4253,10645,0.010645,[1]
4254,10760,0.01076,[0]
4255,10629,0.010629,[1]
4256,10695,0.010695,[0]
4257,10786,0.010786,[1]
4258,10606,0.010606,[0]
4259,10537,0.010537,[1]
4260,10327,0.010327,[0]
4261,10143,0.010143,[1]
4262,10224,0.010224,[0]
4263,10040,0.01004,[1]
4264,10065,0.010065,[0]
4265,9832,0.009832,[1]
4266,9589,0.009589,[0]
4267,9736,0.009736,[1]
4268,9669,0.009669,[0]
4269,9786,0.009786,[1]
4270,9733,0.009733,[0]
4271,9671,0.009671,[1]
4272,9820,0.00982,[0]
4273,9904,0.009904,[1]
4274,10100,0.0101,[0]
4275,10164,0.010164,[1]
4276,10011,0.010011,[0]
4277,10218,0.010218,[1]
4278,10213,0.010213,[0]
4279,10338,0.010338,[1]
4280,10236,0.010236,[0]
4281,10118,0.010118,[1]
4282,10096,0.010096,[0]
4283,10014,0.010014,[1]
4284,10077,0.010077,[0]
4285,10176,0.010176,[1]
4286,9978,0.009978,[0]
4287,10233,0.010233,[1]
4288,10315,0.010315,[0]
4289,10520,0.01052,[1]
4290,10873,0.010873,[0]
4291,10674,0.010674,[1]
4292,10863,0.010863,[0]
4293,10864,0.010864,[1]
4294,11119,0.011119,[0]
4295,11310,0.01131,[1]
4296,11419,0.011419,[0]
4297,11511,0.011511,[1]
4298,11616,0.011616,[0]
4299,11374,0.011374,[1]
4300,11339,0.011339,[0]
4301,10829,0.010829,[1]
4302,10453,0.010453,[0]
4303,10105,0.010105,[1]
4304,9783,0.009783,[0]
4305,9449,0.009449,[1]
4306,9180,0.00918,[0]
4307,8957,0.008957,[1]
4308,8720,0.00872,[0]
4309,8538,0.008538,[1]
4310,8557,0.008557,[0]
4311,8316,0.008316,[1]
4312,8207,0.008207,[0]
4313,8158,0.008158,[1]
4314,8138,0.008138,[0]
4315,7941,0.007941,[1]
4316,7923,0.007923,[0]
4317,7989,0.007989,[1]
4318,7923,0.007923,[0]
4319,8036,0.008036,[1]
4320,7832,0.007832,[0]
4321,7826,0.007826,[1]
4322,7736,0.007736,[0]
4323,7609,0.007609,[1]
4324,7498,0.007498,[0]
4325,7404,0.007404,[1]
4326,7237,0.007237,[0]
4327,7209,0.007209,[1]
4328,7186,0.007186,[0]
4329,7086,0.007086,[1]
4330,7023,0.007023,[0]
4331,7160,0.00716,[1]
4332,7111,0.007111,[0]
4333,7146,0.007146,[1]
4334,7206,0.007206,[0]
4335,7149,0.007149,[1]
4336,7290,0.00729,[0]
4337,7304,0.007304,[1]
4338,7469,0.007469,[0]
4339,7704,0.007704,[1]
4340,7756,0.007756,[0]
4341,8194,0.008194,[1]
4342,8532,0.008532,[0]
4343,8751,0.008751,[1]
4344,9360,0.00936,[0]
4345,9680,0.00968,[1]
4346,10189,0.010189,[0]
4347,10643,0.010643,[1]
4348,10920,0.01092,[0]
4349,11498,0.011498,[1]
4350,12004,0.012004,[0]
4351,12185,0.012185,[1]
4352,12474,0.012474,[0]
4353,12548,0.012548,[1]
4354,12693,0.012693,[0]
4355,12661,0.012661,[1]
4356,12353,0.012353,[0]
4357,12393,0.012393,[1]
4358,12310,0.01231,[0]
4359,12216,0.012216,[1]
4360,12049,0.012049,[0]
4361,11549,0.011549,[1]
4362,11392,0.011392,[0]
4363,11258,0.011258,[1]
4364,11177,0.011177,[0]
4365,11268,0.011268,[1]
4366,10893,0.010893,[0]
4367,10828,0.010828,[1]
4368,10747,0.010747,[0]
4369,10546,0.010546,[1]
4370,10411,0.010411,[0]
4371,10268,0.010268,[1]
4372,10155,0.010155,[0]
4373,9998,0.009998,[1]
4374,9837,0.009837,[0]
4375,9684,0.009684,[1]
4376,9486,0.009486,[0]
4377,9340,0.00934,[1]
4378,9229,0.009229,[0]
4379,9219,0.009219,[1]
4380,9281,0.009281,[0]
4381,9178,0.009178,[1]
4382,9116,0.009116,[0]
4383,8976,0.008976,[1]
4384,8971,0.008971,[0]
4385,8972,0.008972,[1]
4386,8992,0.008992,[0]
4387,9189,0.009189,[1]
4388,9240,0.00924,[0]
4389,9251,0.009251,[1]
4390,9485,0.009485,[0]
4391,9315,0.009315,[1]
4392,9255,0.009255,[0]
4393,9072,0.009072,[1]
4394,8955,0.008955,[0]
4395,8690,0.00869,[1]
4396,8422,0.008422,[0]
4397,8337,0.008337,[1]
4398,8174,0.008174,[0]
4399,8059,0.008059,[1]
4400,7908,0.007908,[0]
4401,7735,0.007735,[1]
4402,7644,0.007644,[0]
4403,7579,0.007579,[1]
4404,7490,0.00749,[0]
4405,7465,0.007465,[1]
4406,7461,0.007461,[0]
4407,7528,0.007528,[1]
4408,7597,0.007597,[0]
4409,7566,0.007566,[1]
4410,7758,0.007758,[0]
4411,7801,0.007801,[1]
4412,7848,0.007848,[0]
4413,8219,0.008219,[1]
4414,8341,0.008341,[0]
4415,8420,0.00842,[1]
4416,8578,0.008578,[0]
4417,8664,0.008664,[1]
4418,8984,0.008984,[0]
4419,9208,0.009208,[1]
4420,9323,0.009323,[0]
4421,9520,0.00952,[1]
4422,9485,0.009485,[0]
4423,9566,0.009566,[1]
4424,9809,0.009809,[0]
4425,9812,0.009812,[1]
4426,9856,0.009856,[0]
4427,10103,0.010103,[1]
4428,10154,0.010154,[0]
4429,10258,0.010258,[1]
4430,10245,0.010245,[0]
4431,10448,0.010448,[1]
4432,10562,0.010562,[0]
4433,10701,0.010701,[1]
4434,11451,0.011451,[0]
4435,11799,0.011799,[1]
4436,12196,0.012196,[0]
4437,12426,0.012426,[1]
4438,12174,0.012174,[0]
4439,12320,0.01232,[1]
4440,12388,0.012388,[0]
4441,12032,0.012032,[1]
4442,11935,0.011935,[0]
4443,11743,0.011743,[1]
4444,11693,0.011693,[0]
4445,11528,0.011528,[1]
4446,11190,0.01119,[0]
4447,11119,0.011119,[1]
4448,10994,0.010994,[0]
4449,10636,0.010636,[1]
4450,10542,0.010542,[0]
4451,10244,0.010244,[1]
