[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_075103_Davidson_Codie_80SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
651,10513,0.010513,[1]
652,10168,0.010168,[0]
653,9619,0.009619,[1]
654,9292,0.009292,[0]
655,8790,0.00879,[1]
656,8478,0.008478,[0]
657,8735,0.008735,[1]
658,9292,0.009292,[0]
659,9769,0.009769,[1]
660,9954,0.009954,[0]
661,10917,0.010917,[1]
662,11213,0.011213,[0]
663,11354,0.011354,[1]
664,10804,0.010804,[0]
665,10586,0.010586,[1]
666,10578,0.010578,[0]
667,10350,0.01035,[1]
668,10336,0.010336,[0]
669,10602,0.010602,[1]
670,11098,0.011098,[0]
671,11134,0.011134,[1]
672,11978,0.011978,[0]
673,11797,0.011797,[1]
674,12000,0.012,[0]
675,11367,0.011367,[1]
676,11388,0.011388,[0]
677,11487,0.011487,[1]
678,11297,0.011297,[0]
679,11516,0.011516,[1]
680,11583,0.011583,[0]
681,11539,0.011539,[1]
682,11217,0.011217,[0]
683,11239,0.011239,[1]
684,11314,0.011314,[0]
685,11150,0.01115,[1]
686,11172,0.011172,[0]
687,11342,0.011342,[1]
688,11258,0.011258,[0]
689,10613,0.010613,[1]
690,10231,0.010231,[0]
691,10151,0.010151,[1]
692,10145,0.010145,[0]
693,9999,0.009999,[1]
694,9765,0.009765,[0]
695,9925,0.009925,[1]
696,10006,0.010006,[0]
697,10169,0.010169,[1]
698,10063,0.010063,[0]
699,9654,0.009654,[1]
700,9216,0.009216,[0]
701,9054,0.009054,[1]
702,9129,0.009129,[0]
703,8910,0.00891,[1]
704,8903,0.008903,[0]
705,8862,0.008862,[1]
706,8965,0.008965,[0]
707,8769,0.008769,[1]
708,9008,0.009008,[0]
709,8949,0.008949,[1]
710,9157,0.009157,[0]
711,9145,0.009145,[1]
712,9229,0.009229,[0]
713,9115,0.009115,[1]
714,8763,0.008763,[0]
715,8657,0.008657,[1]
716,8805,0.008805,[0]
717,8945,0.008945,[1]
718,9405,0.009405,[0]
719,9119,0.009119,[1]
720,8974,0.008974,[0]
721,9132,0.009132,[1]
722,9067,0.009067,[0]
723,8941,0.008941,[1]
724,9203,0.009203,[0]
725,9129,0.009129,[1]
726,9036,0.009036,[0]
727,9406,0.009406,[1]
728,9404,0.009404,[0]
729,9419,0.009419,[1]
730,9461,0.009461,[0]
731,10122,0.010122,[1]
732,10054,0.010054,[0]
733,9915,0.009915,[1]
734,10107,0.010107,[0]
735,10504,0.010504,[1]
736,10523,0.010523,[0]
737,10489,0.010489,[1]
738,10618,0.010618,[0]
739,10377,0.010377,[1]
740,10546,0.010546,[0]
741,10475,0.010475,[1]
742,10667,0.010667,[0]
743,10757,0.010757,[1]
744,10768,0.010768,[0]
745,10724,0.010724,[1]
746,11019,0.011019,[0]
747,11179,0.011179,[1]
748,11270,0.01127,[0]
749,11420,0.01142,[1]
750,11679,0.011679,[0]
751,11757,0.011757,[1]
752,11957,0.011957,[0]
753,12103,0.012103,[1]
754,11819,0.011819,[0]
755,11436,0.011436,[1]
756,11372,0.011372,[0]
757,11637,0.011637,[1]
758,11509,0.011509,[0]
759,11119,0.011119,[1]
760,11135,0.011135,[0]
761,10935,0.010935,[1]
762,10953,0.010953,[0]
763,11199,0.011199,[1]
764,10896,0.010896,[0]
